dataset,panel,training_seed,level,candidate_index,unit_id,regime,epoch,trajectory_order,level_intervention_id,target_artifact_sha256
Cho2017,B,6,0,70,c84v2_cc4bbe5c486e9167f162281931285693,SRC,149,30,C84_LEVEL0_FULL_SOURCE_PANEL_V1,787329dd80132cc1397ac3300854c8c8250618934f38c9b92f32e190553d59cb
Cho2017,B,6,0,71,c84v2_2eb33c84f3e2949f22451dbf6e21cbba,SRC,154,31,C84_LEVEL0_FULL_SOURCE_PANEL_V1,6f769fd0ab82fd9f20592d8961782f813275ded7f20c070e8dd162b118b818e0
Cho2017,B,6,0,72,c84v2_43acbbbc47515d15ad3bada1dd6f1096,SRC,159,32,C84_LEVEL0_FULL_SOURCE_PANEL_V1,3ed3206446c4f25ab6bad77e6086b1476e9845a7c3b71c4a6d3472d50986a670
Cho2017,B,6,0,73,c84v2_1e3392eb3fd6269692110e0da8098e11,SRC,164,33,C84_LEVEL0_FULL_SOURCE_PANEL_V1,7cf560e75885c53ea3a2db7ec8b4a61991279595cb8225761264fd895e490291
Cho2017,B,6,0,74,c84v2_66e6635b54e8b6b5b929b97a78b245ca,SRC,169,34,C84_LEVEL0_FULL_SOURCE_PANEL_V1,3c7aa4e2d6d73792ad90e7cdb50829c4a3fdddbd5dbf5a6b4e457ecdc9d9a11e
Cho2017,B,6,0,75,c84v2_a454c3f747173e8ea50402f7f49d86d7,SRC,174,35,C84_LEVEL0_FULL_SOURCE_PANEL_V1,bc8eed58775da4a747e1d13b18ba616fb795a4c77c3adb48f498a59166970fb8
Cho2017,B,6,0,76,c84v2_c2a78041c54f1f1bfc7c4af3bbaa0020,SRC,179,36,C84_LEVEL0_FULL_SOURCE_PANEL_V1,9ed308c88e0a15f2d38e7ec36d17b310e60419e543f765dc9fb781b75131e447
Cho2017,B,6,0,77,c84v2_1edcfb127b6144634a6455508a43b795,SRC,184,37,C84_LEVEL0_FULL_SOURCE_PANEL_V1,aaf7f61f9556a731b6245326503dd57722754287532a15e79f9c5bd6477cd9e1
Cho2017,B,6,0,78,c84v2_49805b83d8641731907ac2928834d2f5,SRC,189,38,C84_LEVEL0_FULL_SOURCE_PANEL_V1,244bff9a1f282c3bc7e438c3b10a15a9337fa83b853a434587a96337609dfd2e
Cho2017,B,6,0,79,c84v2_d9f787593ed53df3bb40c8dab5153c0e,SRC,194,39,C84_LEVEL0_FULL_SOURCE_PANEL_V1,ffe4d552ef6e43ef1a457c09c46de7105484aa9de649822bdce630d4164ab1e6
Cho2017,B,6,0,80,c84v2_c6bd0d81f160f995a0afe02295fcfce7,SRC,199,40,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1cc78766e4e7d0021cdea2fcb247c0901623a15a68a70bb823b3441d2eed32bc
Cho2017,B,6,1,0,c84l1_00133829c50564d711bcb6b6f63e016b,ERM,199,0,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,48c5c516d0cbdf0c30584e9930f45c4fb03d6ecdb078f297a2665ce6b698fd85
Cho2017,B,6,1,1,c84l1_32967e4f0450ff4cfcb7e886ed1215ca,OACI,4,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,67badb8c8832d831956cf96d5c32ff92ece0ed313c5ffb106a873a01b26a653f
Cho2017,B,6,1,2,c84l1_53e4e15016b3bf917a22880f58d8f716,OACI,9,2,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,fe5b42e652de47b40f79fdcfddaa95743c90924ebff7c339c30124b22fee1ad6
Cho2017,B,6,1,3,c84l1_9bb7301cc4498229d5368ea62802b586,OACI,14,3,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,3abe18b7dff3bb83887122b7e17752b7cab425e35874b3cbc972299dafa4bacd
Cho2017,B,6,1,4,c84l1_0cfe0d9d62bee4d93afb9028d22c4d94,OACI,19,4,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,fb134cd1c08908739c66092be073f7695371344e10cbe84892865c3311e5884e
Cho2017,B,6,1,5,c84l1_15c238f636e850221a58c0981e26e7bb,OACI,24,5,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,b0effa3833a66b03a44600443b9ac00844627a51dc72c0be2b508d5883458245
Cho2017,B,6,1,6,c84l1_e9605ea386e3abe871c65d43d533307d,OACI,29,6,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,bc1d77d3d7acef6c8991b25993eddc531aede15504ae514c4803abcaa36c2a6b
Cho2017,B,6,1,7,c84l1_6f2db2b34b4a20c79565c04c580e4f26,OACI,34,7,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,8e41f38a694681e62f4753399fb3fc7d3998908428c4567a265c1dc2a2750da4
Cho2017,B,6,1,8,c84l1_7a6f5989a977de6d545da1bfceea5a51,OACI,39,8,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,64861090ac014fa22741bb09056048ac764a51ed9f9dfec7ee2b985af136dc68
Cho2017,B,6,1,9,c84l1_7834b507719f8166862587703a791865,OACI,44,9,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,acc467c45f96e639e0dd2f08f30e7cca9a085c2fbcabdf74c7db7d1c30f0f238
Cho2017,B,6,1,10,c84l1_bfd627e5568be4f6ddc1240380f39639,OACI,49,10,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,2e41ea1c6073c4650506312e71465e9072a5da6b287376c8a3207e4afd5a0f98
Cho2017,B,6,1,11,c84l1_d0f2db74deb3cf6505139ec8bff48740,OACI,54,11,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,7808cd2bc9b621821449ff45690dfc1c4cd99b768238491f96f20157c5898248
Cho2017,B,6,1,12,c84l1_1bd4a84b237af09fe8442b4c2f11e4d8,OACI,59,12,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,c93871e44aeaa79c8e77940d5c4a5781467fb625c42a135f47ea6db222a276b4
Cho2017,B,6,1,13,c84l1_f0a8dbe7acb483869864ed85f9bcfda9,OACI,64,13,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,dd4da7bedbf290b08027ae5484fc4c02d1da2f7af7f26fca4fddbd2ac55a7c53
Cho2017,B,6,1,14,c84l1_1b2b436878e74d1e9f9b0c50e3ec2d49,OACI,69,14,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,1d4340e1bf58ffa634ae87696199f4e7bd3378b2039df03b142e88705f5cec3d
Cho2017,B,6,1,15,c84l1_316e7bbb35466fa561761f84da7d73ed,OACI,74,15,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,851d843580d062b0c79c7ec26b4f364d29b3b061d055bd007c85d0fdb0cc4d66
Cho2017,B,6,1,16,c84l1_f1040558bdaf374b34056ebf9da4815e,OACI,79,16,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,a76dc0128f6eb8bf0092aa9db737efee393fe03ed736966e085ceabcbc2fa27d
Cho2017,B,6,1,17,c84l1_448d96eac3fd6b58fd8462c7dbe2b8cb,OACI,84,17,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,0de0e212f306f837b194039f6435d8b531a890cca60e26994150ea59b95dffb1
Cho2017,B,6,1,18,c84l1_7fc6489a8ca2e93ad3279e83e6f001c3,OACI,89,18,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,bb6f6b48d85188325d4da9290fbdadced8e86c96d51c732d08f1db5ea92f2a41
Cho2017,B,6,1,19,c84l1_708f3892c06d49a52cc4611261a0e2fe,OACI,94,19,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,ba256b835a3bcf6b3ed542d95dc3454885cfb33956c2f1857e34eff155c09537
Cho2017,B,6,1,20,c84l1_558564c01e2ffa1650004f24d2a93fb7,OACI,99,20,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,c5903f02b97be5359b665d273573378a07b6f7a6ddfea8d4bb7afb62f213d606
Cho2017,B,6,1,21,c84l1_3b45e538ad4003303db6c77922eca3f2,OACI,104,21,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,b0b1391401426d898e943c16ddaef62d69a4514a4bdecff094169f3593406ba3
Cho2017,B,6,1,22,c84l1_1814c46b571304fc9f82b24ce8895ba3,OACI,109,22,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,e0b8533c6081337ae72e58601b9192770907ee7326892125e76290abc202bdb0
Cho2017,B,6,1,23,c84l1_658c57e1688b520daaa672197f39f855,OACI,114,23,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,c58770e30bc0004b41f12257da703c6cf1dc1dd6884c76b390e2c564b70f0992
Cho2017,B,6,1,24,c84l1_f0a45734ebe3f0c0f6f4f9717948fe0d,OACI,119,24,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,58ef50871fe4754bdeba4e0e512f88d247617fe87c98e26efbfe64fcfd873cea
Cho2017,B,6,1,25,c84l1_259a7766e53d8b4944cf295612d47f62,OACI,124,25,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,7edd2c480719760175512a5a08d0723b35b961598217a3639c2725e9c452ec53
Cho2017,B,6,1,26,c84l1_4ecef9d154fce00291323f3fd2969ae2,OACI,129,26,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,f53a076fd4b93c425b6e0eb37f6bc0ff7b6a27ad2dc05e90fd06259f12cd6e54
Cho2017,B,6,1,27,c84l1_3264a3e2756a66a7f275b090ba61c46f,OACI,134,27,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,aaac29a9cc4b59632db9984145074af5480d9bf6c15ee98104c30ccacbd7ccd7
Cho2017,B,6,1,28,c84l1_63e1f6f2885767ceb2975aa71391d8cc,OACI,139,28,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,7394a7d5c323f8def4c416603f0fc75826e8b33ec7c057999d19097aae24aa90
Cho2017,B,6,1,29,c84l1_c3e6e0614221909ff3a7aff621032806,OACI,144,29,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,02710ee56aaa1c6dc38d7b5289e3df713331990224c084001c61f6211aa0a25a
Cho2017,B,6,1,30,c84l1_e8d0166d29924ef7da796a7548bd40ac,OACI,149,30,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,9ac2981ac5c3709a80b50e693fc1b8fe112ce2b0364366f410b87a5e4de63f81
Cho2017,B,6,1,31,c84l1_ac0cb08fa202c98e301b5cba6977f525,OACI,154,31,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,d4ac618d106a84e43d6441cc15f335bb60bf36406696ea8f8858c0b972279280
Cho2017,B,6,1,32,c84l1_c364da800b0ec6aa5669929034d436b9,OACI,159,32,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,2a6d710d608df188d59eb221bb3c8dc744e92b5a6252cf5006aade4d3123d49c
Cho2017,B,6,1,33,c84l1_f6048ef4d840e780aa93edfda1da2ecd,OACI,164,33,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,395bd62c4a79ff481fd7b6cc864094512733d51ec3e325f8932a6b870987a6cf
Cho2017,B,6,1,34,c84l1_5bda2dd8ade12210e2d98b6e46d6f9c2,OACI,169,34,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,534c72a441c5d989a3e6911cc60e9c64a7a5cfb6cbf3e1128f4c692d711c774c
Cho2017,B,6,1,35,c84l1_debbd3d047783e0eb09ad4bb509d2faa,OACI,174,35,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,d4f1fca22a819cec1ddd37dad84e206409c635b35bdbd068531e3eaf284b2169
Cho2017,B,6,1,36,c84l1_d3ea0e2db3f00f2e00224ef9185d0094,OACI,179,36,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,ca90c42b1fd84579a6e642ec0c302af1a807f5300c973f32f29b08da16fa1081
Cho2017,B,6,1,37,c84l1_a02680b66e7017d49e25a6607f2e1315,OACI,184,37,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,b0f03c6dd903fb9fe53515c59cbc207ffa6297d225768dd0b58f9d77fecc774d
Cho2017,B,6,1,38,c84l1_77ac203f274e0c17e7738f880b0326c8,OACI,189,38,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,bde75ae67035f7e740055cda74a4e75201de2bd5d36033f6c04d2c57ffeb468b
Cho2017,B,6,1,39,c84l1_c718eca31a87228247b3b50f17e292fb,OACI,194,39,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,d09d12a59b03b56edbcc97b47218a23a3c752c9206ad21ea6daec69dd19c4cea
Cho2017,B,6,1,40,c84l1_292d02efb0e59b6e69013bce58b2847f,OACI,199,40,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,deb13df81140810959d76f91c76b68c43f641e6c8ad573f05728d7c732fb3e79
Cho2017,B,6,1,41,c84l1_12fb38d5c7ce0e0a769023049b27cb1e,SRC,4,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,c5a4e83be125468baf5fe74f2f1db342b85e1545007ff57c17cf7643472a15ee
Cho2017,B,6,1,42,c84l1_07190569cf80fc284249467fa791c663,SRC,9,2,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,c01a4a778b0c4f72c89632be1bb3854c491172e396295284010af759823b10be
Cho2017,B,6,1,43,c84l1_7f4f3e0f50e314c8e3da1d890e217585,SRC,14,3,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,b41b479248fa347ccb6e349af4103a60e59c066952475ad6859101ebeaeb698b
Cho2017,B,6,1,44,c84l1_e4e29d3c897f21e577785f0b4a056ace,SRC,19,4,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,f98761d642f932c2c1f7d031d2c799b2b9f7fcd759240aac94e8e6035658649f
Cho2017,B,6,1,45,c84l1_6cd52e105c588a719469f5f276c652d5,SRC,24,5,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,14aa1d7d0c181e05aecb62f07c19b76e575212a9e7a6130049196d2a85ec6c1e
Cho2017,B,6,1,46,c84l1_6602bc97beeaadf7fbc688b74f1f459a,SRC,29,6,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,3b211d49e6c3de1dfd49dade9037256a078eb00bf1c667d83f70ef06475eaf92
Cho2017,B,6,1,47,c84l1_cdc1d803c1a4dce87693fddda57834ac,SRC,34,7,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,8abf831940ec544d19a6bc33c72b0b1ff807bbfc424b7b3aa12ad84999821f3f
Cho2017,B,6,1,48,c84l1_544daf64abb765948560a98100cd7b15,SRC,39,8,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,ade43b68b9489ecf1781b1af332be496b4da31df59b7be1889fe6406732e7d6c
Cho2017,B,6,1,49,c84l1_73e7f2523f5758859eba4f87c48e454f,SRC,44,9,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,15ba4e5182daeb62e1e85e465b065e640da98af66967a6b3f7f66cfa468b731f
Cho2017,B,6,1,50,c84l1_ae6e36cf1ed9286ab62d81992f2c4a64,SRC,49,10,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,eeb7cb70155e58d2d8a10153ab4172fc463d5a1285331b0bc196cdaef0b73ccd
Cho2017,B,6,1,51,c84l1_3a8dbb2834253a1f48220335667eefe8,SRC,54,11,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,f82a923979ea984c2130c5a96f6960692f832268d51ea84c48f6b75dda56b6cc
Cho2017,B,6,1,52,c84l1_abbd66d3c7592b40767b2a47b31c2f20,SRC,59,12,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,c67a3e295d2985afdecb2f97ad24bdf945ea9a9ad2186e638a14430420e48f8c
Cho2017,B,6,1,53,c84l1_d9136be6fc681403dce677c5ac54a8cd,SRC,64,13,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,819966333278c9ca9a8ee85afac42f228e8ff8475b7766152f3001c1a4843086
Cho2017,B,6,1,54,c84l1_a58d8c0d9054ba15d9eda2a0a54f3d8f,SRC,69,14,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,18f65a4087c3fe1720b9db9c26d376aba208b20e1c3edf76e600c340dc0e4811
Cho2017,B,6,1,55,c84l1_6a1b1bad70cb5b8070e51482b8e80dbc,SRC,74,15,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,d8203ca0680165c26d98c4ef57f8addc72c289f3c77f75530527eb497fba2ab7
Cho2017,B,6,1,56,c84l1_1f07c9a6822a121b1ce1d0c46618bada,SRC,79,16,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,175314dc31a3a4e8d3fb38ba06fec1ca1dcf8e7dcdac7644cc7b7c76c0bfe7e6
Cho2017,B,6,1,57,c84l1_eaf9647de9806fa9e7159242a776f133,SRC,84,17,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,a07c6a80e4f10d43de91ea4396a35beded8f7899711e22b512a975217a6097c9
Cho2017,B,6,1,58,c84l1_92118ee76efcdac709a26c40f091b4de,SRC,89,18,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,a9f97fc89e9387465c04f1be9bafd06deb592d3172d0f0c5ba5cd70896c43c60
Cho2017,B,6,1,59,c84l1_938496df2f2b12979ff24316eef49018,SRC,94,19,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,54d9fb82629478ac96959b0d249b1254712a331102347d98d521706add5ca61c
Cho2017,B,6,1,60,c84l1_b21da1ddeac15ac8f4405526821e8f74,SRC,99,20,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,2f58031fa690b5c3b667af746c8bb8b2ed700c423f1b2207b8878799461652e0
Cho2017,B,6,1,61,c84l1_f1a3b9c1f62274456843c3d910362768,SRC,104,21,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,4b8a3a5aa2e004168ca9b23f92a68ce94e476f652aba3ceb4da1dbe4ecd9ad52
Cho2017,B,6,1,62,c84l1_acd33469ab38cd4ff8c2847a877614cf,SRC,109,22,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,caf01884708f4ec96ab84bd674a74a812d8b43d10ff60efe5e559b1a98159cc9
Cho2017,B,6,1,63,c84l1_d34a3540d760f0d654f7181aaab4cf3c,SRC,114,23,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,4fe15598b35d40a1d2b0c23ff7cb81cbc2e4e7016e46186ad2dfe08062bab955
Cho2017,B,6,1,64,c84l1_0f7fc4f8f403655cc3a3432422a1c6b2,SRC,119,24,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,4f34545619d60d9e1bae98da09e238f10ea6f55ff8c094ccaae43897d429abda
Cho2017,B,6,1,65,c84l1_cb376c5408e81c106638245addb78a0f,SRC,124,25,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,f1c9c07523438264e86a3fd0065b69e7c2b44561acea2c826e27f20ddfc83375
Cho2017,B,6,1,66,c84l1_05fc76d9d41cbf773c6e7fa611a5ce41,SRC,129,26,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,26dfccac31e3495b2b05263c77d61e2e97b3ef97f4de0289bb95f2ae0cd75d69
Cho2017,B,6,1,67,c84l1_20f08865bff8008166cea59913c0c511,SRC,134,27,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,36624f4dd8ec897a2a763785960c39db1d5dc9d85a2e1192858719feb084fba2
Cho2017,B,6,1,68,c84l1_83a2961b645d37a9f10b129a65c5f5bf,SRC,139,28,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,83abe8b61272f41a975e8b578ee2fe73cc3f4b4fc8268d57050397b44d3b9ba0
Cho2017,B,6,1,69,c84l1_4790e4f4830657483110ca2fb828ce03,SRC,144,29,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,0e01adeaab537b35000679f67b2a1d4c835a3568d950999cdaadfb06c22609e2
Cho2017,B,6,1,70,c84l1_00cb2c89efa87efe281dbb9229c63e53,SRC,149,30,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,4d0af05bc5e86b6f35c1d12eec8aa96bbfffacf39ea0d8efd0b52405e28dad61
Cho2017,B,6,1,71,c84l1_2f57e6d7cc35156e01b0fda86e5f27a2,SRC,154,31,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,b10bafd8145b8c65df442555fc8640c28e1b1680672840d852b83bf142f33644
Cho2017,B,6,1,72,c84l1_e5c3884f85a8a784f1f9c919ca61a103,SRC,159,32,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,5cdfff476632d2b3192444c583f9c40fd7a4c3fa716bd67116473f8c74282506
Cho2017,B,6,1,73,c84l1_897bca97c09413f12fbfc52ab7d0405b,SRC,164,33,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,9ca03adb14119d3e29e9a11bf76c80869f6472b5c9ad470ebf18d75a1ce51887
Cho2017,B,6,1,74,c84l1_830b472af5acc7aad51f176ea437ebf6,SRC,169,34,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,82b6b1e570f8c163696874822378b7b359075a4a960a7a537afdbb44563d237a
Cho2017,B,6,1,75,c84l1_41897a3d1087b120cb8e8f8dae84f554,SRC,174,35,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,ede9f9bdbd6d11651bf8ff5a6f524d0c9c2c15a6f9fca03d25a8f0c3fd9b226f
Cho2017,B,6,1,76,c84l1_5d84ec49d9194f396b25ca78258d9a27,SRC,179,36,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,2885207ede9862c3377a937b1aff1d52a767313479ea37c78c6f5dd14536974c
Cho2017,B,6,1,77,c84l1_bfaeaed12b69be8cc40725a3fb397738,SRC,184,37,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,46b247a8a38c883546e61c2377c2c1966f7bc2857ff7f25e695abf21acf5b176
Cho2017,B,6,1,78,c84l1_fde3a2e9b37088ea5484103b77bb0c53,SRC,189,38,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,ae53e252f631a2da77c2bfac22dd377a15770ed41164f45caa4d34d5c48352e4
Cho2017,B,6,1,79,c84l1_3109cd08277dafc5d9d69e337bbd3d12,SRC,194,39,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,20b8572ffa8f2803dff2395ead04782dafa6a8897a90bdff8a5ac00548b09e30
Cho2017,B,6,1,80,c84l1_24c436b0c83aad2ae33e928c9ed159b7,SRC,199,40,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,9a50831d232c1fb9d90c6c7ae6bd95485aafca8ce49a68d4e64777e20095588d
Lee2019_MI,A,5,0,0,c84v2_6a3c564f2e54713057ad9c7cc5e67126,ERM,199,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0d5310a3eb704372e747664d79271087a2c5ddc080ac92bcd3b5aedbf941d1c0
Lee2019_MI,A,5,0,1,c84v2_d2b388b46c8b30ff927c6938252392e1,OACI,4,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,ef76cdf955f7893e6042818f80614a62ede38c4ec2479bc7fcd73420247d899c
Lee2019_MI,A,5,0,2,c84v2_47113118d42ff78374237776adc4aa10,OACI,9,2,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1f776536758278b45afb7a51bc228823514d6eef38a5da4570ea314982e6aae4
Lee2019_MI,A,5,0,3,c84v2_be45de5a3ca99235f2d9bb0a36766a20,OACI,14,3,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0d6c2138424a2412c5ea48fc753e64819a4c2c33bb501f9e06467874d9621a89
Lee2019_MI,A,5,0,4,c84v2_164c7d6b8a677fad4ec7e97930ff3b96,OACI,19,4,C84_LEVEL0_FULL_SOURCE_PANEL_V1,f817d658e8b3df7d638a66d228001f27141f57570b17fca91939db72d61f8a94
Lee2019_MI,A,5,0,5,c84v2_39eb6d1671a9f8d85fc2b030ffe0fe35,OACI,24,5,C84_LEVEL0_FULL_SOURCE_PANEL_V1,44a4da698205d7b52e914c12b6c87646c17ba221b063b9aec1c936d7c1e15ca8
Lee2019_MI,A,5,0,6,c84v2_a365ba3ef502d4e1dc9deb08f06a2023,OACI,29,6,C84_LEVEL0_FULL_SOURCE_PANEL_V1,ab1014c553ffc6407a181de68fa2c0b33f6b500383762e6e813429f15b7f54b8
Lee2019_MI,A,5,0,7,c84v2_fb07305cfed7feb61b7b2ce6ae17262f,OACI,34,7,C84_LEVEL0_FULL_SOURCE_PANEL_V1,e7dcfa28fdcd57704348bfdf31a66ff28f5cc5ad9acfa4ff36ffdcd106b3fb58
Lee2019_MI,A,5,0,8,c84v2_def7990a4244d6d3a198b4b90a2a4836,OACI,39,8,C84_LEVEL0_FULL_SOURCE_PANEL_V1,c5b0d4e29b00b8da7507157742c357ef0cfae84a1b39bc2a51ba1db27c50cb17
Lee2019_MI,A,5,0,9,c84v2_8074a6b1b9e576311b54a3b4da79e95c,OACI,44,9,C84_LEVEL0_FULL_SOURCE_PANEL_V1,6dc2eab56b99c9e64f4a1a0a48d82ae220ec3d50f7f4040678fba23a0d009754
Lee2019_MI,A,5,0,10,c84v2_4fea141169bfb7e2bb9887c7f96c55f3,OACI,49,10,C84_LEVEL0_FULL_SOURCE_PANEL_V1,d654ed058669e85dbde6704cd6965d0ba450f2b88f3866c83fb1206a4c1eed11
Lee2019_MI,A,5,0,11,c84v2_c86443af27fcc6b583d01789172d78a8,OACI,54,11,C84_LEVEL0_FULL_SOURCE_PANEL_V1,efd1341f735151369293c551713fd8de254bb6a45efe53825ea78958d6d86705
Lee2019_MI,A,5,0,12,c84v2_1708df6d469593eeead0a04d8a79f7cf,OACI,59,12,C84_LEVEL0_FULL_SOURCE_PANEL_V1,cc48c9676c342d955a2b05c8cd9e449e9430f67319adce60b065c5f300edfdc3
Lee2019_MI,A,5,0,13,c84v2_ff9e1d555bb9072d64668a8309e319ad,OACI,64,13,C84_LEVEL0_FULL_SOURCE_PANEL_V1,f3838d2d4e0c05786c80e70dac04c26e8a4b8a607ba4e99cb89ebe70537c7e7d
Lee2019_MI,A,5,0,14,c84v2_9e4bcc71115681d6f28489cb0df6216c,OACI,69,14,C84_LEVEL0_FULL_SOURCE_PANEL_V1,2456a604c621bc6a4a319aa24a7e775f5f7965347f1cbbcec50147a0c711a1c0
