dataset,unit_id,regime,epoch,trajectory_order,checkpoint_sha256,optimizer_sha256,sidecar_sha256,source_audit_sha256,target_unlabeled_sha256,Wz_plus_b_max_error,persisted_linear_max_error,softmax_max_error,repeat_logits_max_error,repeat_z_max_error,status
PhysionetMI,c84l1_d8aa55b1ee0efda7c8a08f849e285ef9,SRC,99,20,9430ece82c2df73a99b89373d9e8ad21e66180c5068a832979fbbb9039235a45,6a7ffaa427744fd97ba7d7a5928f53e38f7868eafe6a9a0bdd551772e4b75067,190dfc6ea6cccbe4c53d0f2aafece2490700781742773220b0dfd28ee42392a5,a2967b17ea78191acbcad98c63d1f38647c2cf82d09bc5a9d103b54195619e49,c7b26a41ba84179fa287de1b587ff6da277d78daca49cd8fbc9ffe5e3b8d3c03,3.337860107421875e-06,1.1920928955078125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_e101aa63f441da84e083b3bc53cbf142,OACI,129,26,d456e8e76439ecb1cba6f964fc4475efd9da57ebc6ae630dd95fe02e3167557f,7710ea4a2f438a321937c15a0aa35f5d053ef5b46f54729125bca3895d0395e9,99b2ab247a986ced7fa017ce165785b501faf575e228244c081da9010d72fced,95d47ad15cfd3cc4be876225fac8211b30534307a6d303349b9aad257b7d5e0d,c69a804de21f150f89c0499bb6c53ec551892963a103a33127739894f539e79c,3.337860107421875e-06,1.1324882507324219e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_e3a2da198e49e11fa2e6cb57e1a8de13,OACI,189,38,fee9c5e8fc71c8480305327e154ed8903ba72ca03ac68360c6004ac2d2668e2a,ad5536bf9deb0621193c549fcca1236af6e40e9beee970cd2e304d7805b277a1,0afd75377e2b257dd587e971daf780df1e98b2627319309c000d2c31faf4cd4d,8f9f04d6bebf563cb47504f6f73c8c6ffc07a1a39f86974ff11df4fb2d217ee0,ffec57888732c2dd00df3f702cb09d3f5fc57fb82b1de0338585ee61be899a89,3.337860107421875e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_e9316f56fac3ef9b8691c19b60edc633,OACI,29,6,c7e635959a54502883c9ebd3b2a5614f578abc36a4bf4c2fea5e61eac79e4caf,4c5d3a2f7aca211bcf0f9f96a073f96a8c4cbba075287efaa1dbc940a6d957fd,ea8985b983d84cc7f769b9bfb5aef6a6f80e247a402ed11b47c2845bb53b01a5,b085e9e58dcb998912fc7ef586b9338b2c36115d6694c8222b9cfc2ad436a607,3821ba4fbd9eb359ce478fae19ba1c24cf8f5e3708ef6b6b3844a228a7a49dc3,3.337860107421875e-06,1.1920928955078125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_ef2193660e0aa851575d6940b881eca0,SRC,194,39,b1715e0a600c6ce9e3caf05154fffa528adb340078fa8374301d146ba0b5535c,b2981be1cb98b5fe017c6d419b5b1802164ffe86c24a7eea15de8dd8aad77faf,ce851912b5d7e618b58e7e48d1082e1bb304681ac747b3ad0491e331440ffa71,8090faeb19c44ad53a307ea1581ff52e5252a7aa8eef2ca8337e095800a02587,623da05d5ead0b283b45d0226553e3b71607b996a6bd7d6a9e8902f16a1df5a0,3.337860107421875e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_f077542729a69bc6b39eb1d695970418,OACI,109,22,f1198209a59d364f4d9e827c88bcf6218a3e8e1f3f34172e96bd20e11cb33c6c,0784838a74e325b784602549975865551c0e728167784f22a9773913baf25e97,bca40b4b1e6829006066dc1171643abb78261ec2676bfd790ef7c9de205e9a11,d5b05b9461ba9102aaf068711ec2a73e0a592da0d289249860fdaf80b6df7e15,8c75ad1407d34be9cb92984bff833baf704274cfaac0f62625e9af01a8e02b21,3.337860107421875e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_f51cbd54b85acfbbc14e9aa87d4d5c91,OACI,9,2,40e28ed94cb26369687e76617457a7f7adea2d9d827cadf3d25a58c5fad69df5,edc409c3449f5db9f18c0ed225a9ffe1f34d784806a44016a71b857fc87e50d2,103549140cc7a0f951a06efda99f8f8cbaf8dd333eb50f799d96c0b56cb60456,e8f54057b7aa971f6b7e3082d88eadae181ca06b238942d7a00ca7d0796d9c59,40d2625016f8a555d1003ff932fa11bf9eb134d44ff820b08ba38b5849873108,2.86102294921875e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_f863cfaa536766faec7e4d97e2d1278f,OACI,199,40,ad5f3f3cf45c9f45d0e74c97b0e1030a58d5a1206a8b1580161a50e60996f1a5,6c5bc198eab293cf64b57174e3eff64fbb11551457e3eca993ba8af7f65b99c6,c9b3566b47ed080df9de622e3d5f38b911070734ae2d9208b9381a8d972c49e6,c8e8dfecb3cb812bbc5e1951705e831dfd82b6a990005e92ee073b17fd91b64f,c9be61304890798ffe7e7d7ca30b8099a0bc1cf770b96a4da8d2e59788c5316f,3.337860107421875e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_fa74e1b438e8f701db3735d379b7c7b2,OACI,124,25,0692db7de2775e3c8e7ab7b322c70bfeea2a3fecb9c4eb04b6d15bd7b7e03826,d27f66677ba996da2ee43993a661b1b8893233858495163c39c7b8c3d27220ee,9841c5f49794a2ddf5e7f3327f217cadbf7e353634c06f72984558ab40254137,2f7d2a03fbf13516b628dce94c6b4123a5fd772bbe01c0ac76e718f6480e343a,b0274dd02a8e481e3c539ed1ab1526e180fbee40efe6a552ac83030dd882ff75,4.291534423828125e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_fba8a338c587b312b9e8e68db2ca58ae,OACI,114,23,6622a999d67d79c1229ade8792eea96e0aec1a5fad25f673cb1a851d8696a7ce,a53285cf6675c3bec473e4df2bde46ea86380a83e6d61caed01661073c0587d1,7f4c139793c613d296a628e2fe3b35aa28acbc21a3a8faa65c5d6571df207000,4b4d4c26054ae59aa425628b46a784bb37a563b8b535257267906c6188e68cbb,9a9bd542a3f5c8916a98dde4c5fe3e65bc7a5fdfd30870733b757a2c1e39db49,3.0994415283203125e-06,1.0728836059570312e-06,0.0,0.0,0.0,PASS
