unit_id,dataset,target,seed,level,regime,epoch,trajectory_order,wave,role,retention_rule,target_outcome_used_for_retention,primary
c79_af855a0e935850dcedea,BNCI2014_001,3,4,0,SRC,9,2,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2ae8d8a824236f830b91,BNCI2014_001,3,4,0,SRC,14,3,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_54a0712496cedd52fae4,BNCI2014_001,3,4,0,SRC,19,4,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9989efd3d65f43b56f7a,BNCI2014_001,3,4,0,SRC,24,5,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_8a55ec0bcee431d52188,BNCI2014_001,3,4,0,SRC,29,6,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e485394d67245f31284a,BNCI2014_001,3,4,0,SRC,34,7,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f0883839b7a2ca7ceed0,BNCI2014_001,3,4,0,SRC,39,8,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7c832eb4ee0384e8cb17,BNCI2014_001,3,4,0,SRC,44,9,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1aea34c34d40926155aa,BNCI2014_001,3,4,0,SRC,49,10,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_66093b9e643a0a656afa,BNCI2014_001,3,4,0,SRC,54,11,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_44bf54f15d8b39f3f8dd,BNCI2014_001,3,4,0,SRC,59,12,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b90b2f97a1c6992c860a,BNCI2014_001,3,4,0,SRC,64,13,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_70c67ac849bbffcff76f,BNCI2014_001,3,4,0,SRC,69,14,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4f3aac3841210cfb0c59,BNCI2014_001,3,4,0,SRC,74,15,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_8ca1ccb0dce468a71673,BNCI2014_001,3,4,0,SRC,79,16,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_85dd51c057cda14ca919,BNCI2014_001,3,4,0,SRC,84,17,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6342a1dcc95adcd27371,BNCI2014_001,3,4,0,SRC,89,18,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_56ceacf8c8e9e3c72ba2,BNCI2014_001,3,4,0,SRC,94,19,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0379241b3c8cfb0d45d9,BNCI2014_001,3,4,0,SRC,99,20,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_af3c74140bdfa5e4baa6,BNCI2014_001,3,4,0,SRC,104,21,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a6cb89a91860ce55ebb1,BNCI2014_001,3,4,0,SRC,109,22,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_27fd82a6bc7717ae29fc,BNCI2014_001,3,4,0,SRC,114,23,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a2e249f85500bdb05415,BNCI2014_001,3,4,0,SRC,119,24,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_648d02337a3526ec2080,BNCI2014_001,3,4,0,SRC,124,25,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_22611c6fbe525d34deb5,BNCI2014_001,3,4,0,SRC,129,26,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_91a00f282090f5392c3c,BNCI2014_001,3,4,0,SRC,134,27,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6af86d072cf428b62aa5,BNCI2014_001,3,4,0,SRC,139,28,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9806445adbd309d5c237,BNCI2014_001,3,4,0,SRC,144,29,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f075252705555ee5d0cb,BNCI2014_001,3,4,0,SRC,149,30,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_464516560614d6cf0967,BNCI2014_001,3,4,0,SRC,154,31,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_409d1074869917b0197d,BNCI2014_001,3,4,0,SRC,159,32,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b30bce8135a50458208a,BNCI2014_001,3,4,0,SRC,164,33,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2d61af47f4173c8fe1cd,BNCI2014_001,3,4,0,SRC,169,34,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9745cdcb68e95b1a1f29,BNCI2014_001,3,4,0,SRC,174,35,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_47e9193ec573fdaaa52e,BNCI2014_001,3,4,0,SRC,179,36,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e92c6ba60eca597095f2,BNCI2014_001,3,4,0,SRC,184,37,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_36122d76cdfe958bd947,BNCI2014_001,3,4,0,SRC,189,38,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_baf24680055697602f58,BNCI2014_001,3,4,0,SRC,194,39,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_05e780cdf5b1435ff92a,BNCI2014_001,3,4,0,SRC,199,40,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_adcc94dd18a747cc8396,BNCI2014_001,3,4,1,ERM,199,0,A,primary_seed4_replication,stage1_final_anchor_only,0,1
c79_51aa0ac627188869fa3b,BNCI2014_001,3,4,1,OACI,4,1,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_396d8e58e960ea32fd89,BNCI2014_001,3,4,1,OACI,9,2,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_22d2966eececad5c5f7c,BNCI2014_001,3,4,1,OACI,14,3,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_78ddda9d417ba49555a6,BNCI2014_001,3,4,1,OACI,19,4,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9a7438e2afe2e56af817,BNCI2014_001,3,4,1,OACI,24,5,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_446d27fce3a52b7c74bf,BNCI2014_001,3,4,1,OACI,29,6,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0f1ea214edcf97216934,BNCI2014_001,3,4,1,OACI,34,7,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5db2ab51ce66c12cd149,BNCI2014_001,3,4,1,OACI,39,8,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c781965dde05b32c291b,BNCI2014_001,3,4,1,OACI,44,9,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_49fc598bf3751bcc8478,BNCI2014_001,3,4,1,OACI,49,10,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_669ad4f7320524a5f8c1,BNCI2014_001,3,4,1,OACI,54,11,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1ccc763baddcd007c156,BNCI2014_001,3,4,1,OACI,59,12,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_932bd48d7437c27842c1,BNCI2014_001,3,4,1,OACI,64,13,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_8132935955c8ad58bf6b,BNCI2014_001,3,4,1,OACI,69,14,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4fb5d16fe9f176261e21,BNCI2014_001,3,4,1,OACI,74,15,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_93c1204d46c5e6353434,BNCI2014_001,3,4,1,OACI,79,16,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_18f3b6a9c2150c217eda,BNCI2014_001,3,4,1,OACI,84,17,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bea4479d2797695e7a05,BNCI2014_001,3,4,1,OACI,89,18,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b67f5a6fea120297ae3a,BNCI2014_001,3,4,1,OACI,94,19,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_300c462e6d32708092d7,BNCI2014_001,3,4,1,OACI,99,20,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0c811f95631b4270586f,BNCI2014_001,3,4,1,OACI,104,21,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b9397c751002aafa4947,BNCI2014_001,3,4,1,OACI,109,22,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_aa3db1a1ca1963ad4e2c,BNCI2014_001,3,4,1,OACI,114,23,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_78a5c3abb859695b5f47,BNCI2014_001,3,4,1,OACI,119,24,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6e99b9ff714083e85147,BNCI2014_001,3,4,1,OACI,124,25,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_94903667ab1a069bc591,BNCI2014_001,3,4,1,OACI,129,26,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_da0f3056911c75e326ae,BNCI2014_001,3,4,1,OACI,134,27,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0b0ea09d0f583391eeef,BNCI2014_001,3,4,1,OACI,139,28,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_662209029cc6f9947cfa,BNCI2014_001,3,4,1,OACI,144,29,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_37d4d0065dd4657a8584,BNCI2014_001,3,4,1,OACI,149,30,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1f009f1e5046f2fb1327,BNCI2014_001,3,4,1,OACI,154,31,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9c746329f2212b53db8b,BNCI2014_001,3,4,1,OACI,159,32,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_523d6aa1278c50ce042a,BNCI2014_001,3,4,1,OACI,164,33,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_430db2ba7db90550617f,BNCI2014_001,3,4,1,OACI,169,34,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_02a00d1b219fa19334ab,BNCI2014_001,3,4,1,OACI,174,35,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_866c31fd988776cb6a9c,BNCI2014_001,3,4,1,OACI,179,36,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9d9dec748f7abf75ff8c,BNCI2014_001,3,4,1,OACI,184,37,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f2aaad986c06a21ebba0,BNCI2014_001,3,4,1,OACI,189,38,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7e9117ef3031a73146ef,BNCI2014_001,3,4,1,OACI,194,39,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f3b17c595b2f60144d85,BNCI2014_001,3,4,1,OACI,199,40,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_74411bc697503bfda550,BNCI2014_001,3,4,1,SRC,4,1,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2d03240bc1c0e3c64fab,BNCI2014_001,3,4,1,SRC,9,2,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a14e7c7388bc5fcafd2f,BNCI2014_001,3,4,1,SRC,14,3,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_aacb911f9f12095359fd,BNCI2014_001,3,4,1,SRC,19,4,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0738ba2a9ba858b982b2,BNCI2014_001,3,4,1,SRC,24,5,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a036910c80823668b92b,BNCI2014_001,3,4,1,SRC,29,6,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bfce196ea18a545b5f01,BNCI2014_001,3,4,1,SRC,34,7,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0b4e6e9384472fde102a,BNCI2014_001,3,4,1,SRC,39,8,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bd3fba34e4b63c5353f1,BNCI2014_001,3,4,1,SRC,44,9,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_72e3c1718a836e8313a9,BNCI2014_001,3,4,1,SRC,49,10,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_8a254550b0c3d9ee7f47,BNCI2014_001,3,4,1,SRC,54,11,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_14dbbcdd7749d15859cb,BNCI2014_001,3,4,1,SRC,59,12,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ac755d9a95f2e3be7057,BNCI2014_001,3,4,1,SRC,64,13,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_05aef2a2ef12640e29a3,BNCI2014_001,3,4,1,SRC,69,14,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a552a99df1fda30e1c3e,BNCI2014_001,3,4,1,SRC,74,15,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0f2f4964ea126fc5549d,BNCI2014_001,3,4,1,SRC,79,16,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b0ae1b42db4020e4e301,BNCI2014_001,3,4,1,SRC,84,17,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9aaa08442c7e88c8d4de,BNCI2014_001,3,4,1,SRC,89,18,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_8edfd63d4e222c262572,BNCI2014_001,3,4,1,SRC,94,19,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b44f1486b928279c40b7,BNCI2014_001,3,4,1,SRC,99,20,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0d35996ae5f7714037d7,BNCI2014_001,3,4,1,SRC,104,21,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f1715fdc983119e2e03a,BNCI2014_001,3,4,1,SRC,109,22,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_de6255647d94bf49a1a1,BNCI2014_001,3,4,1,SRC,114,23,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f2aa53d95f27320cab0a,BNCI2014_001,3,4,1,SRC,119,24,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_14a525ab5bff1c084379,BNCI2014_001,3,4,1,SRC,124,25,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a20f5013dce6bf53687a,BNCI2014_001,3,4,1,SRC,129,26,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b7b35af7b1f6a9e29021,BNCI2014_001,3,4,1,SRC,134,27,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ccf378edc936f9a04d76,BNCI2014_001,3,4,1,SRC,139,28,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_8de34325d6455af43aea,BNCI2014_001,3,4,1,SRC,144,29,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3efcfc4ddc92006739b2,BNCI2014_001,3,4,1,SRC,149,30,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a02638d3bc8dae259f84,BNCI2014_001,3,4,1,SRC,154,31,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ccf07857705ce0d96cdd,BNCI2014_001,3,4,1,SRC,159,32,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_daf69390aa0a03afa70c,BNCI2014_001,3,4,1,SRC,164,33,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_24fd0857119927a3fdce,BNCI2014_001,3,4,1,SRC,169,34,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9a383474d66591569b9b,BNCI2014_001,3,4,1,SRC,174,35,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b3f87260aa8947dfeac8,BNCI2014_001,3,4,1,SRC,179,36,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bb8b5d1e46f266bd58d2,BNCI2014_001,3,4,1,SRC,184,37,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2ffa3fc6c00eb1965350,BNCI2014_001,3,4,1,SRC,189,38,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_204f87ee4657ae34e383,BNCI2014_001,3,4,1,SRC,194,39,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_df356338e4008d411f6f,BNCI2014_001,3,4,1,SRC,199,40,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_cf241c423c291c00e702,BNCI2014_001,6,4,0,ERM,199,0,A,primary_seed4_replication,stage1_final_anchor_only,0,1
c79_f4f389826eff2d0c4ef6,BNCI2014_001,6,4,0,OACI,4,1,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3f7d56fe3210c27306bb,BNCI2014_001,6,4,0,OACI,9,2,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a2a197d32a35d1e1408b,BNCI2014_001,6,4,0,OACI,14,3,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d1fe8263c81427428290,BNCI2014_001,6,4,0,OACI,19,4,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a90900d2586d4090e604,BNCI2014_001,6,4,0,OACI,24,5,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a1167cee810396003ec7,BNCI2014_001,6,4,0,OACI,29,6,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d868b500cf7f38c9a94f,BNCI2014_001,6,4,0,OACI,34,7,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_84e66b778e606c89e4a8,BNCI2014_001,6,4,0,OACI,39,8,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_05e5c8febaa55ae262b9,BNCI2014_001,6,4,0,OACI,44,9,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_eb90850818b1ec101243,BNCI2014_001,6,4,0,OACI,49,10,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f9a43f5d2a9eaf20a5dd,BNCI2014_001,6,4,0,OACI,54,11,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a907e931d7f575d61c95,BNCI2014_001,6,4,0,OACI,59,12,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_34d12392f0bc19c3b182,BNCI2014_001,6,4,0,OACI,64,13,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2d92d3bcde57b3a278cb,BNCI2014_001,6,4,0,OACI,69,14,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_46251075474aed4a74f6,BNCI2014_001,6,4,0,OACI,74,15,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c5ad7f48cb9f2ea66121,BNCI2014_001,6,4,0,OACI,79,16,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_493f3a9819ddc770283c,BNCI2014_001,6,4,0,OACI,84,17,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c3aed278302c26441a35,BNCI2014_001,6,4,0,OACI,89,18,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_02ac52faebd948a39415,BNCI2014_001,6,4,0,OACI,94,19,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1764f808e41b96b58e0e,BNCI2014_001,6,4,0,OACI,99,20,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_84fb2dcbaeb5b3e2cffd,BNCI2014_001,6,4,0,OACI,104,21,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_21d545153eb192e1d178,BNCI2014_001,6,4,0,OACI,109,22,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4f8702311b034ae385b2,BNCI2014_001,6,4,0,OACI,114,23,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bb02c1aad8c4edd461bd,BNCI2014_001,6,4,0,OACI,119,24,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c888868a98b47bb90459,BNCI2014_001,6,4,0,OACI,124,25,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7f44a7ea7a652283efef,BNCI2014_001,6,4,0,OACI,129,26,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_90a1c8a7b28952bc85a3,BNCI2014_001,6,4,0,OACI,134,27,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c58ad09910b521b08d8f,BNCI2014_001,6,4,0,OACI,139,28,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1ffbba32f549547f6fec,BNCI2014_001,6,4,0,OACI,144,29,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_54b92c815ac9bdaf5d65,BNCI2014_001,6,4,0,OACI,149,30,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_be0097052903398bab19,BNCI2014_001,6,4,0,OACI,154,31,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7dde8c0ddc9bc749c10b,BNCI2014_001,6,4,0,OACI,159,32,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ddabfb7668ee9cb47520,BNCI2014_001,6,4,0,OACI,164,33,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d1e45aad1abc23c5c326,BNCI2014_001,6,4,0,OACI,169,34,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a256a3f75d229f9491b9,BNCI2014_001,6,4,0,OACI,174,35,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9b8bdc0c2386a64a9947,BNCI2014_001,6,4,0,OACI,179,36,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5911b9fdcebedd69c56f,BNCI2014_001,6,4,0,OACI,184,37,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_37f8639ee00c61631a52,BNCI2014_001,6,4,0,OACI,189,38,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_8fc520b669dc0c1cc64c,BNCI2014_001,6,4,0,OACI,194,39,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3f6fd141b84ca5f07fc0,BNCI2014_001,6,4,0,OACI,199,40,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_09195cc218c32429bb9c,BNCI2014_001,6,4,0,SRC,4,1,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d076b4771de3104418c0,BNCI2014_001,6,4,0,SRC,9,2,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_81d0caac8faa9143dcdc,BNCI2014_001,6,4,0,SRC,14,3,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3aec9c9aab921196fc74,BNCI2014_001,6,4,0,SRC,19,4,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7bab856f033e4e0cf1cf,BNCI2014_001,6,4,0,SRC,24,5,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3057be86b71a3808804c,BNCI2014_001,6,4,0,SRC,29,6,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1ac2f8a9465684edd14e,BNCI2014_001,6,4,0,SRC,34,7,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f942c8a566485abac445,BNCI2014_001,6,4,0,SRC,39,8,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_cf8772e74c6627b8f5e3,BNCI2014_001,6,4,0,SRC,44,9,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ed8c51d7812451c1b9fe,BNCI2014_001,6,4,0,SRC,49,10,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ebcefa67b1c5d520fc45,BNCI2014_001,6,4,0,SRC,54,11,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c30a7a1de4d4d64b7646,BNCI2014_001,6,4,0,SRC,59,12,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bb4f38ccfcc21bea7a7e,BNCI2014_001,6,4,0,SRC,64,13,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a90a28f0c7ae361949ae,BNCI2014_001,6,4,0,SRC,69,14,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7b796a2312e23424bb7c,BNCI2014_001,6,4,0,SRC,74,15,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9bc8b0bc18b6cfaa633f,BNCI2014_001,6,4,0,SRC,79,16,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
