subset_seed,unique_data_h,subject,windows,hours,recordings,group_ids
1,1000,2109,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,2114,41,0.341666667,1,015e0f55bbea866b_LE
1,1000,2115,49,0.408333333,2,4ac580a294689373_LE
1,1000,2116,40,0.333333333,2,4ac580a294689373_LE
1,1000,2121,42,0.350000000,1,015e0f55bbea866b_LE
1,1000,2123,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,2124,15,0.125000000,1,1b459fa27e8ef82f_LE
1,1000,2126,38,0.316666667,1,1b459fa27e8ef82f_LE
1,1000,2129,23,0.191666667,1,1b459fa27e8ef82f_LE
1,1000,2131,56,0.466666667,1,1b459fa27e8ef82f_LE
1,1000,2134,6,0.050000000,1,4ac580a294689373_LE
1,1000,2135,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,2136,42,0.350000000,1,015e0f55bbea866b_LE
1,1000,2137,25,0.208333333,1,1b459fa27e8ef82f_LE
1,1000,2138,19,0.158333333,1,1b459fa27e8ef82f_LE
1,1000,2141,11,0.091666667,1,4ac580a294689373_LE
1,1000,2143,13,0.108333333,1,1b459fa27e8ef82f_LE
1,1000,2144,43,0.358333333,1,015e0f55bbea866b_LE
1,1000,2145,11,0.091666667,1,015e0f55bbea866b_LE
1,1000,2150,29,0.241666667,1,015e0f55bbea866b_LE
1,1000,2151,382,3.183333333,2,8f63aeb560d76a12_REF
1,1000,2152,2,0.016666667,1,1b459fa27e8ef82f_LE
1,1000,2160,6,0.050000000,1,1b459fa27e8ef82f_LE
1,1000,2163,14,0.116666667,1,1b459fa27e8ef82f_LE
1,1000,2167,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,2169,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,2174,52,0.433333333,1,1b459fa27e8ef82f_LE
1,1000,2184,50,0.416666667,1,1b459fa27e8ef82f_LE
1,1000,2185,1,0.008333333,1,1b459fa27e8ef82f_LE
1,1000,2189,40,0.333333333,1,4ac580a294689373_LE
1,1000,2194,49,0.408333333,1,4ac580a294689373_LE
1,1000,2198,14,0.116666667,1,1b459fa27e8ef82f_LE
1,1000,2199,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,2201,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,2205,44,0.366666667,1,015e0f55bbea866b_LE
1,1000,2207,16,0.133333333,1,1b459fa27e8ef82f_LE
1,1000,2208,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,2209,11,0.091666667,1,1b459fa27e8ef82f_LE
1,1000,2210,38,0.316666667,1,015e0f55bbea866b_LE
1,1000,2219,46,0.383333333,1,015e0f55bbea866b_LE
1,1000,2223,49,0.408333333,2,015e0f55bbea866b_LE
1,1000,2224,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,2225,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,2231,43,0.358333333,1,1b459fa27e8ef82f_LE
1,1000,2233,21,0.175000000,2,1b459fa27e8ef82f_LE
1,1000,2238,42,0.350000000,2,1b459fa27e8ef82f_LE
1,1000,2240,42,0.350000000,1,015e0f55bbea866b_LE
1,1000,2245,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,2253,46,0.383333333,4,1b459fa27e8ef82f_LE
1,1000,2260,48,0.400000000,1,1b459fa27e8ef82f_LE
1,1000,2263,6,0.050000000,1,4ac580a294689373_LE
1,1000,2275,38,0.316666667,5,1b459fa27e8ef82f_LE
1,1000,2282,12,0.100000000,1,4ac580a294689373_LE
1,1000,2284,20,0.166666667,1,4ac580a294689373_LE
1,1000,2370,1,0.008333333,1,4ac580a294689373_LE
1,1000,2375,16,0.133333333,1,4ac580a294689373_LE
1,1000,2392,48,0.400000000,1,4ac580a294689373_LE
1,1000,2411,57,0.475000000,1,4ac580a294689373_LE
1,1000,2430,24,0.200000000,1,4ac580a294689373_LE
1,1000,2491,25,0.208333333,1,4ac580a294689373_LE
1,1000,2517,15,0.125000000,1,4ac580a294689373_LE
1,1000,2558,7,0.058333333,1,4ac580a294689373_LE
1,1000,2568,19,0.158333333,1,4ac580a294689373_LE
1,1000,2583,18,0.150000000,1,4ac580a294689373_LE
1,1000,2588,14,0.116666667,1,4ac580a294689373_LE
1,1000,2608,39,0.325000000,1,4ac580a294689373_LE
1,1000,2609,39,0.325000000,1,4ac580a294689373_LE
1,1000,2635,160,1.333333333,10,810e5e581c9b962e_REF
1,1000,2645,39,0.325000000,1,4ac580a294689373_LE
1,1000,2646,40,0.333333333,1,4ac580a294689373_LE
1,1000,2670,22,0.183333333,1,4ac580a294689373_LE
1,1000,2685,25,0.208333333,2,4ac580a294689373_LE
1,1000,2702,62,0.516666667,1,1b459fa27e8ef82f_LE
1,1000,2707,46,0.383333333,1,1b459fa27e8ef82f_LE
1,1000,2713,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,2715,41,0.341666667,1,015e0f55bbea866b_LE
1,1000,2720,40,0.333333333,2,015e0f55bbea866b_LE;1b459fa27e8ef82f_LE
1,1000,2722,49,0.408333333,3,1b459fa27e8ef82f_LE
1,1000,2735,61,0.508333333,1,1b459fa27e8ef82f_LE
1,1000,2772,49,0.408333333,1,4ac580a294689373_LE
1,1000,2779,39,0.325000000,1,4ac580a294689373_LE
1,1000,2811,44,0.366666667,1,4ac580a294689373_LE
1,1000,2813,36,0.300000000,1,4ac580a294689373_LE
1,1000,2841,22,0.183333333,2,4ac580a294689373_LE
1,1000,2849,38,0.316666667,1,4ac580a294689373_LE
1,1000,2850,16,0.133333333,1,4ac580a294689373_LE
1,1000,2892,39,0.325000000,1,4ac580a294689373_LE
1,1000,2912,40,0.333333333,2,4ac580a294689373_LE
1,1000,2915,59,0.491666667,1,4ac580a294689373_LE
1,1000,2939,15,0.125000000,1,4ac580a294689373_LE
1,1000,2954,8,0.066666667,1,4ac580a294689373_LE
1,1000,2971,39,0.325000000,1,4ac580a294689373_LE
1,1000,2978,39,0.325000000,1,4ac580a294689373_LE
1,1000,2994,44,0.366666667,1,4ac580a294689373_LE
1,1000,3055,812,6.766666667,3,8f63aeb560d76a12_REF
1,1000,3088,10,0.083333333,1,810e5e581c9b962e_REF
1,1000,3139,2,0.016666667,1,810e5e581c9b962e_REF
1,1000,3446,22,0.183333333,1,4ac580a294689373_LE
1,1000,4399,119,0.991666667,12,8f63aeb560d76a12_REF
1,1000,4494,27,0.225000000,1,810e5e581c9b962e_REF
1,1000,5066,120,1.000000000,1,1b459fa27e8ef82f_LE
1,1000,5254,38,0.316666667,3,810e5e581c9b962e_REF
1,1000,5608,200,1.666666667,6,8f63aeb560d76a12_REF
1,1000,5762,10,0.083333333,1,810e5e581c9b962e_REF
1,1000,5792,90,0.750000000,5,810e5e581c9b962e_REF
1,1000,5943,30,0.250000000,3,8f63aeb560d76a12_REF
1,1000,5998,111,0.925000000,6,810e5e581c9b962e_REF
1,1000,6066,50,0.416666667,3,810e5e581c9b962e_REF
1,1000,6136,150,1.250000000,9,810e5e581c9b962e_REF
1,1000,6303,1572,13.100000000,3,8f63aeb560d76a12_REF
1,1000,6502,654,5.450000000,10,8f63aeb560d76a12_REF
1,1000,6638,2406,20.050000000,5,8f63aeb560d76a12_REF
1,1000,6780,4,0.033333333,1,810e5e581c9b962e_REF
1,1000,6987,99,0.825000000,6,8f63aeb560d76a12_REF
1,1000,6998,37,0.308333333,4,8f63aeb560d76a12_REF
1,1000,7015,39,0.325000000,2,810e5e581c9b962e_REF
1,1000,7236,17,0.141666667,2,8f63aeb560d76a12_REF
1,1000,7367,4,0.033333333,1,810e5e581c9b962e_REF
1,1000,7756,426,3.550000000,1,810e5e581c9b962e_REF
1,1000,7783,89,0.741666667,5,810e5e581c9b962e_REF
1,1000,7850,831,6.925000000,4,8f63aeb560d76a12_REF
1,1000,7894,1802,15.016666667,3,8f63aeb560d76a12_REF
1,1000,7955,2,0.016666667,1,810e5e581c9b962e_REF
1,1000,8084,286,2.383333333,28,8f63aeb560d76a12_REF
1,1000,8112,3,0.025000000,1,8f63aeb560d76a12_REF
1,1000,8164,74,0.616666667,5,810e5e581c9b962e_REF
1,1000,8187,40,0.333333333,2,810e5e581c9b962e_REF
1,1000,8234,157,1.308333333,10,810e5e581c9b962e_REF
1,1000,8330,42,0.350000000,1,810e5e581c9b962e_REF
1,1000,8371,2123,17.691666667,4,8f63aeb560d76a12_REF
1,1000,8396,127,1.058333333,8,810e5e581c9b962e_REF
1,1000,8411,746,6.216666667,4,810e5e581c9b962e_REF
1,1000,8451,27,0.225000000,2,8f63aeb560d76a12_REF
1,1000,8457,609,5.075000000,4,810e5e581c9b962e_REF
1,1000,8518,29,0.241666667,1,810e5e581c9b962e_REF
1,1000,8593,144,1.200000000,2,810e5e581c9b962e_REF
1,1000,8610,110,0.916666667,9,810e5e581c9b962e_REF
1,1000,8656,140,1.166666667,10,6882d6283bd5a576_REF
1,1000,8660,3,0.025000000,1,810e5e581c9b962e_REF
1,1000,8698,42,0.350000000,2,810e5e581c9b962e_REF
1,1000,8727,35,0.291666667,2,8f63aeb560d76a12_REF
1,1000,8768,149,1.241666667,10,810e5e581c9b962e_REF
1,1000,8782,364,3.033333333,1,810e5e581c9b962e_REF
1,1000,8816,170,1.416666667,9,810e5e581c9b962e_REF
1,1000,8877,30,0.250000000,2,810e5e581c9b962e_REF
1,1000,8878,80,0.666666667,5,810e5e581c9b962e_REF
1,1000,8942,34,0.283333333,2,810e5e581c9b962e_REF
1,1000,8967,47,0.391666667,2,810e5e581c9b962e_REF
1,1000,8999,60,0.500000000,3,810e5e581c9b962e_REF
1,1000,9041,438,3.650000000,3,810e5e581c9b962e_REF
1,1000,9061,50,0.416666667,3,810e5e581c9b962e_REF
1,1000,9067,347,2.891666667,6,810e5e581c9b962e_REF
1,1000,9075,60,0.500000000,4,810e5e581c9b962e_REF
1,1000,9087,69,0.575000000,5,810e5e581c9b962e_REF
1,1000,9106,40,0.333333333,2,810e5e581c9b962e_REF
1,1000,9109,101,0.841666667,6,810e5e581c9b962e_REF
1,1000,9116,40,0.333333333,2,810e5e581c9b962e_REF
1,1000,9121,10,0.083333333,1,810e5e581c9b962e_REF
1,1000,9124,37,0.308333333,3,810e5e581c9b962e_REF
1,1000,9132,322,2.683333333,24,810e5e581c9b962e_REF
1,1000,9133,846,7.050000000,3,8f63aeb560d76a12_REF
1,1000,9178,39,0.325000000,3,810e5e581c9b962e_REF
1,1000,9199,97,0.808333333,8,810e5e581c9b962e_REF
1,1000,9203,110,0.916666667,7,810e5e581c9b962e_REF
1,1000,9222,78,0.650000000,5,810e5e581c9b962e_REF
1,1000,9232,40,0.333333333,2,810e5e581c9b962e_REF
1,1000,9248,109,0.908333333,5,810e5e581c9b962e_REF
1,1000,9263,153,1.275000000,9,810e5e581c9b962e_REF
1,1000,9268,20,0.166666667,1,810e5e581c9b962e_REF
1,1000,9273,42,0.350000000,1,810e5e581c9b962e_REF
1,1000,9276,96,0.800000000,1,810e5e581c9b962e_REF
1,1000,9278,78,0.650000000,4,810e5e581c9b962e_REF
1,1000,9280,25,0.208333333,1,810e5e581c9b962e_REF
1,1000,9281,38,0.316666667,1,810e5e581c9b962e_REF
1,1000,9283,10,0.083333333,1,810e5e581c9b962e_REF
1,1000,9288,19,0.158333333,1,810e5e581c9b962e_REF
1,1000,9317,42,0.350000000,1,810e5e581c9b962e_REF
1,1000,9332,9,0.075000000,1,810e5e581c9b962e_REF
1,1000,9381,28,0.233333333,1,810e5e581c9b962e_REF
1,1000,9405,596,4.966666667,7,810e5e581c9b962e_REF
1,1000,9413,65,0.541666667,1,810e5e581c9b962e_REF
1,1000,9466,24,0.200000000,1,810e5e581c9b962e_REF
1,1000,9470,50,0.416666667,1,810e5e581c9b962e_REF
1,1000,9475,37,0.308333333,2,810e5e581c9b962e_REF
1,1000,9476,70,0.583333333,4,810e5e581c9b962e_REF
1,1000,9482,80,0.666666667,5,810e5e581c9b962e_REF
1,1000,9493,79,0.658333333,5,810e5e581c9b962e_REF
1,1000,9518,2,0.016666667,2,810e5e581c9b962e_REF
1,1000,9541,1851,15.425000000,17,810e5e581c9b962e_REF
1,1000,9548,32,0.266666667,1,810e5e581c9b962e_REF
1,1000,9563,50,0.416666667,3,810e5e581c9b962e_REF
1,1000,9576,342,2.850000000,3,810e5e581c9b962e_REF
1,1000,9579,150,1.250000000,9,810e5e581c9b962e_REF
1,1000,9583,51,0.425000000,5,810e5e581c9b962e_REF
1,1000,9586,3,0.025000000,1,810e5e581c9b962e_REF
1,1000,9601,5,0.041666667,1,810e5e581c9b962e_REF
1,1000,9603,22,0.183333333,1,810e5e581c9b962e_REF
1,1000,9619,209,1.741666667,14,810e5e581c9b962e_REF
1,1000,9625,4,0.033333333,1,810e5e581c9b962e_REF
1,1000,9645,39,0.325000000,1,810e5e581c9b962e_REF
1,1000,9664,8,0.066666667,1,810e5e581c9b962e_REF
1,1000,9698,22,0.183333333,1,810e5e581c9b962e_REF
1,1000,9704,37,0.308333333,1,810e5e581c9b962e_REF
1,1000,9714,40,0.333333333,1,810e5e581c9b962e_REF
1,1000,9722,45,0.375000000,2,810e5e581c9b962e_REF
1,1000,9747,30,0.250000000,3,810e5e581c9b962e_REF
1,1000,9757,43,0.358333333,1,6882d6283bd5a576_REF
1,1000,9787,44,0.366666667,1,6882d6283bd5a576_REF
1,1000,9789,50,0.416666667,4,810e5e581c9b962e_REF
1,1000,9795,70,0.583333333,4,810e5e581c9b962e_REF
1,1000,9810,10,0.083333333,1,810e5e581c9b962e_REF
1,1000,9812,42,0.350000000,1,810e5e581c9b962e_REF
1,1000,9833,38,0.316666667,3,810e5e581c9b962e_REF
1,1000,9842,49,0.408333333,2,810e5e581c9b962e_REF
1,1000,9855,42,0.350000000,2,810e5e581c9b962e_REF;8f63aeb560d76a12_REF
1,1000,9870,35,0.291666667,2,810e5e581c9b962e_REF;8f63aeb560d76a12_REF
1,1000,9907,2,0.016666667,1,810e5e581c9b962e_REF
1,1000,9958,80,0.666666667,4,810e5e581c9b962e_REF
1,1000,9968,37,0.308333333,1,810e5e581c9b962e_REF
1,1000,9971,50,0.416666667,4,810e5e581c9b962e_REF
1,1000,9984,107,0.891666667,5,810e5e581c9b962e_REF
1,1000,9995,2,0.016666667,1,810e5e581c9b962e_REF
1,1000,10002,217,1.808333333,20,8f63aeb560d76a12_REF
1,1000,10020,469,3.908333333,28,810e5e581c9b962e_REF
1,1000,10024,1817,15.141666667,1,810e5e581c9b962e_REF
1,1000,10036,10,0.083333333,1,8f63aeb560d76a12_REF
1,1000,10038,80,0.666666667,6,810e5e581c9b962e_REF
1,1000,10082,1087,9.058333333,5,810e5e581c9b962e_REF
1,1000,10111,57,0.475000000,1,8f63aeb560d76a12_REF
1,1000,10112,4,0.033333333,1,810e5e581c9b962e_REF
1,1000,10166,27,0.225000000,1,810e5e581c9b962e_REF
1,1000,10282,47,0.391666667,1,810e5e581c9b962e_REF
1,1000,10328,82,0.683333333,1,810e5e581c9b962e_REF
1,1000,10386,40,0.333333333,2,810e5e581c9b962e_REF
1,1000,10409,106,0.883333333,4,810e5e581c9b962e_REF
1,1000,10448,85,0.708333333,6,810e5e581c9b962e_REF
1,1000,10450,10,0.083333333,1,810e5e581c9b962e_REF
1,1000,10465,46,0.383333333,1,810e5e581c9b962e_REF
1,1000,10473,10,0.083333333,1,8f63aeb560d76a12_REF
1,1000,10498,1426,11.883333333,2,8f63aeb560d76a12_REF
1,1000,10533,313,2.608333333,1,810e5e581c9b962e_REF
1,1000,10552,1885,15.708333333,5,8f63aeb560d76a12_REF
1,1000,10572,105,0.875000000,4,810e5e581c9b962e_REF
1,1000,10654,6395,53.291666667,7,810e5e581c9b962e_REF
1,1000,10690,168,1.400000000,12,8f63aeb560d76a12_REF
1,1000,10925,1978,16.483333333,9,8f63aeb560d76a12_REF
1,1000,11206,1126,9.383333333,3,8f63aeb560d76a12_REF
1,1000,11252,287,2.391666667,27,8f63aeb560d76a12_REF
1,1000,11392,1942,16.183333333,7,8f63aeb560d76a12_REF
1,1000,11600,56,0.466666667,1,8f63aeb560d76a12_REF
1,1000,11715,98,0.816666667,11,8f63aeb560d76a12_REF
1,1000,11980,116,0.966666667,1,8f63aeb560d76a12_REF
1,1000,11994,45,0.375000000,5,8f63aeb560d76a12_REF
1,1000,12101,82,0.683333333,5,8f63aeb560d76a12_REF
1,1000,12173,711,5.925000000,3,8f63aeb560d76a12_REF
1,1000,12238,1440,12.000000000,1,8f63aeb560d76a12_REF
1,1000,12242,2773,23.108333333,5,8f63aeb560d76a12_REF
1,1000,12248,36,0.300000000,1,8f63aeb560d76a12_REF
1,1000,12263,109,0.908333333,12,8f63aeb560d76a12_REF
1,1000,12267,118,0.983333333,1,8f63aeb560d76a12_REF
1,1000,12291,858,7.150000000,12,8f63aeb560d76a12_REF
1,1000,12293,24,0.200000000,3,8f63aeb560d76a12_REF
1,1000,12294,84,0.700000000,2,8f63aeb560d76a12_REF
1,1000,12305,475,3.958333333,3,8f63aeb560d76a12_REF
1,1000,12326,172,1.433333333,16,8f63aeb560d76a12_REF
1,1000,12335,50,0.416666667,6,8f63aeb560d76a12_REF
1,1000,12375,1112,9.266666667,10,8f63aeb560d76a12_REF
1,1000,12376,5118,42.650000000,17,8f63aeb560d76a12_REF
1,1000,12413,236,1.966666667,11,8f63aeb560d76a12_REF
1,1000,12418,804,6.700000000,4,8f63aeb560d76a12_REF
1,1000,12429,569,4.741666667,9,8f63aeb560d76a12_REF
1,1000,12521,64,0.533333333,2,8f63aeb560d76a12_REF
1,1000,12575,24,0.200000000,2,8f63aeb560d76a12_REF
1,1000,12599,206,1.716666667,15,8f63aeb560d76a12_REF
1,1000,12600,459,3.825000000,5,8f63aeb560d76a12_REF
1,1000,12610,11,0.091666667,2,8f63aeb560d76a12_REF
1,1000,12630,251,2.091666667,12,8f63aeb560d76a12_REF
1,1000,12701,279,2.325000000,4,8f63aeb560d76a12_REF
1,1000,12751,706,5.883333333,15,8f63aeb560d76a12_REF
1,1000,12820,40,0.333333333,2,8f63aeb560d76a12_REF
1,1000,12948,70,0.583333333,7,8f63aeb560d76a12_REF
1,1000,12994,42,0.350000000,1,8f63aeb560d76a12_REF
1,1000,13066,1445,12.041666667,14,8f63aeb560d76a12_REF
1,1000,13076,314,2.616666667,1,8f63aeb560d76a12_REF
1,1000,13148,1444,12.033333333,8,8f63aeb560d76a12_REF
1,1000,13172,5760,48.000000000,17,8f63aeb560d76a12_REF
1,1000,13183,104,0.866666667,11,8f63aeb560d76a12_REF
1,1000,13201,1092,9.100000000,2,8f63aeb560d76a12_REF
1,1000,13234,1828,15.233333333,4,8f63aeb560d76a12_REF
1,1000,13242,3103,25.858333333,5,8f63aeb560d76a12_REF
1,1000,13243,3879,32.325000000,14,8f63aeb560d76a12_REF
1,1000,13253,3752,31.266666667,15,8f63aeb560d76a12_REF
1,1000,13265,2467,20.558333333,4,8f63aeb560d76a12_REF
1,1000,13266,777,6.475000000,12,8f63aeb560d76a12_REF
1,1000,13272,341,2.841666667,28,8f63aeb560d76a12_REF
1,1000,13308,54,0.450000000,1,8f63aeb560d76a12_REF
1,1000,13332,53,0.441666667,1,8f63aeb560d76a12_REF
1,1000,13431,90,0.750000000,3,8f63aeb560d76a12_REF
1,1000,13440,500,4.166666667,5,8f63aeb560d76a12_REF
