dataset,target_subject,token_seed,is_confirm4f,alpha,is_alpha_star,k,lam,bacc_orig,bacc_injected,induced_harm,E0_recovery,E4_inj_bacc,E4_cln_bacc,E4_raw_rec,E4_netted_rec,E1_inj_bacc,E1_cln_bacc,E1_raw_rec,E1_netted_rec,E2_netted_rec,E3_inj_bacc,E3_cln_bacc,E3_raw_rec,E3_netted_rec,ERASE_inj_bacc,ERASE_cln_bacc,ERASE_raw_rec,ERASE_netted_rec
BNCI2015_001,3,20260728,True,1.5,False,2,1.0,0.535,0.5,0.035,1.0,0.77,0.77,7.7143,1.0,0.8275,0.8275,9.3571,1.0,0.1429,0.5,0.535,0.0,0.0,0.64,0.6675,4.0,0.2143
BNCI2015_001,3,20260728,True,2.0,False,2,1.0,0.535,0.5,0.035,1.0,0.77,0.77,7.7143,1.0,0.83,0.8325,9.4286,0.9286,1.0,0.5,0.55,0.0,-0.4286,0.5625,0.68,1.7857,-2.3571
BNCI2015_001,4,0,False,0.5,False,2,1.0,0.755,0.6925,0.0625,1.0,0.77,0.77,1.24,1.0,0.77,0.7675,1.24,1.04,1.08,0.695,0.76,0.04,-0.04,0.6375,0.6325,-0.88,1.08
BNCI2015_001,4,0,False,1.0,True,2,1.0,0.755,0.615,0.14,1.0,0.77,0.77,1.1071,1.0,0.77,0.765,1.1071,1.0357,0.9643,0.62,0.755,0.0357,0.0357,0.6075,0.605,-0.0536,1.0179
BNCI2015_001,4,0,False,1.5,False,2,1.0,0.755,0.5675,0.1875,1.0,0.77,0.77,1.08,1.0,0.7725,0.765,1.0933,1.04,0.96,0.5875,0.755,0.1067,0.1067,0.595,0.59,0.1467,1.0267
BNCI2015_001,4,0,False,2.0,False,2,1.0,0.755,0.5225,0.2325,1.0,0.77,0.77,1.0645,1.0,0.775,0.765,1.086,1.043,1.0,0.5775,0.7525,0.2366,0.2473,0.5925,0.5875,0.3011,1.0215
BNCI2015_001,4,20260721,True,0.5,False,4,1.0,0.755,0.6675,0.0875,1.0,0.77,0.77,1.1714,1.0,0.755,0.765,1.0,0.8857,0.7143,0.6875,0.7575,0.2286,0.2,0.515,0.5525,-1.7429,0.5714
BNCI2015_001,4,20260721,True,1.0,False,4,1.0,0.755,0.5825,0.1725,1.0,0.77,0.77,1.087,1.0,0.75,0.765,0.971,0.913,1.1884,0.6525,0.755,0.4058,0.4058,0.5175,0.545,-0.3768,0.8406
BNCI2015_001,4,20260721,True,1.5,True,4,1.0,0.755,0.5225,0.2325,1.0,0.77,0.77,1.0645,1.0,0.7175,0.765,0.8387,0.7957,1.3118,0.5475,0.7575,0.1075,0.0968,0.515,0.5425,-0.0323,0.8817
BNCI2015_001,4,20260721,True,2.0,False,4,1.0,0.755,0.51,0.245,1.0,0.77,0.77,1.0612,1.0,0.6975,0.765,0.7653,0.7245,1.0306,0.5225,0.755,0.051,0.051,0.5125,0.5475,0.0102,0.8571
BNCI2015_001,4,20260722,True,0.5,False,1,1.0,0.755,0.79,-0.035,1.0,0.77,0.77,0.5714,1.0,0.775,0.7675,0.4286,0.7857,1.0714,0.7925,0.755,-0.0714,-0.0714,0.5825,0.57,5.9286,0.6429
BNCI2015_001,4,20260722,True,1.0,False,1,1.0,0.755,0.69,0.065,1.0,0.77,0.77,1.2308,1.0,0.765,0.7675,1.1538,0.9615,1.0,0.6925,0.755,0.0385,0.0385,0.585,0.59,-1.6154,0.9231
BNCI2015_001,4,20260722,True,1.5,True,1,1.0,0.755,0.545,0.21,1.0,0.77,0.77,1.0714,1.0,0.765,0.7675,1.0476,0.9881,1.0238,0.5475,0.755,0.0119,0.0119,0.5525,0.5875,0.0357,0.8333
BNCI2015_001,4,20260722,True,2.0,False,1,1.0,0.755,0.4975,0.2575,1.0,0.77,0.77,1.0583,1.0,0.7625,0.7675,1.0291,0.9806,1.0,0.4975,0.755,0.0,0.0,0.56,0.585,0.2427,0.9029
BNCI2015_001,4,20260723,True,0.5,False,4,1.0,0.755,0.7875,-0.0325,1.0,0.77,0.77,0.5385,1.0,0.76,0.7575,0.8462,0.9231,0.9231,0.7925,0.755,-0.1538,-0.1538,0.525,0.525,8.0769,1.0
BNCI2015_001,4,20260723,True,1.0,True,4,1.0,0.755,0.7775,-0.0225,1.0,0.77,0.77,0.3333,1.0,0.755,0.7625,1.0,1.3333,0.6667,0.795,0.755,-0.7778,-0.7778,0.5275,0.5425,11.1111,1.6667
BNCI2015_001,4,20260723,True,1.5,False,4,1.0,0.755,0.69,0.065,1.0,0.77,0.77,1.2308,1.0,0.76,0.7575,1.0769,1.0385,1.3846,0.7175,0.755,0.4231,0.4231,0.53,0.54,-2.4615,0.8462
BNCI2015_001,4,20260723,True,2.0,False,4,1.0,0.755,0.5725,0.1825,1.0,0.77,0.77,1.0822,1.0,0.7575,0.7575,1.0137,1.0,1.0,0.5725,0.7575,0.0,-0.0137,0.525,0.54,-0.2603,0.9178
BNCI2015_001,4,20260724,True,0.5,False,4,1.0,0.755,0.655,0.1,1.0,0.77,0.77,1.15,1.0,0.765,0.7675,1.1,0.975,0.975,0.7025,0.7525,0.475,0.5,0.5225,0.5225,-1.325,1.0
BNCI2015_001,4,20260724,True,1.0,False,4,1.0,0.755,0.575,0.18,1.0,0.77,0.77,1.0833,1.0,0.7675,0.7675,1.0694,1.0,1.0278,0.5825,0.76,0.0417,0.0139,0.5225,0.5225,-0.2917,1.0
BNCI2015_001,4,20260724,True,1.5,False,4,1.0,0.755,0.5225,0.2325,1.0,0.77,0.77,1.0645,1.0,0.7675,0.7675,1.0538,1.0,1.0323,0.5275,0.7575,0.0215,0.0108,0.515,0.52,-0.0323,0.9785
BNCI2015_001,4,20260724,True,2.0,True,4,1.0,0.755,0.5075,0.2475,1.0,0.77,0.77,1.0606,1.0,0.7625,0.7675,1.0303,0.9798,1.0,0.52,0.755,0.0505,0.0505,0.5175,0.5175,0.0404,1.0
BNCI2015_001,4,20260725,True,0.5,False,2,1.0,0.755,0.655,0.1,1.0,0.77,0.77,1.15,1.0,0.76,0.765,1.05,0.95,0.95,0.6725,0.755,0.175,0.175,0.5125,0.515,-1.425,0.975
BNCI2015_001,4,20260725,True,1.0,True,2,1.0,0.755,0.58,0.175,1.0,0.77,0.77,1.0857,1.0,0.7575,0.765,1.0143,0.9571,1.1143,0.58,0.755,0.0,0.0,0.5125,0.51,-0.3857,1.0143
BNCI2015_001,4,20260725,True,1.5,False,2,1.0,0.755,0.5225,0.2325,1.0,0.77,0.77,1.0645,1.0,0.755,0.765,1.0,0.957,1.086,0.5275,0.7575,0.0215,0.0108,0.52,0.5325,-0.0108,0.9462
BNCI2015_001,4,20260725,True,2.0,False,2,1.0,0.755,0.5075,0.2475,1.0,0.77,0.77,1.0606,1.0,0.755,0.7625,1.0,0.9697,1.0,0.525,0.755,0.0707,0.0707,0.52,0.53,0.0505,0.9596
BNCI2015_001,4,20260726,True,0.5,False,4,1.0,0.755,0.79,-0.035,1.0,0.77,0.77,0.5714,1.0,0.7725,0.77,0.5,0.9286,1.0,0.785,0.755,0.1429,0.1429,0.54,0.5475,7.1429,1.2143
BNCI2015_001,4,20260726,True,1.0,False,4,1.0,0.755,0.79,-0.035,1.0,0.77,0.77,0.5714,1.0,0.78,0.7675,0.2857,0.6429,1.1429,0.795,0.7575,-0.1429,-0.0714,0.5625,0.5425,6.5,0.4286
BNCI2015_001,4,20260726,True,1.5,False,4,1.0,0.755,0.695,0.06,1.0,0.77,0.77,1.25,1.0,0.7975,0.7675,1.7083,1.5,0.875,0.6925,0.7575,-0.0417,-0.0833,0.585,0.5475,-1.8333,1.625
BNCI2015_001,4,20260726,True,2.0,True,4,1.0,0.755,0.595,0.16,1.0,0.77,0.77,1.0938,1.0,0.7925,0.7675,1.2344,1.1562,1.0,0.655,0.76,0.375,0.3438,0.5975,0.55,0.0156,1.2969
BNCI2015_001,4,20260727,True,0.5,False,4,1.0,0.755,0.7975,-0.0425,1.0,0.77,0.77,0.6471,1.0,0.7675,0.7675,0.7059,1.0,1.0,0.795,0.755,0.0588,0.0588,0.56,0.55,5.5882,0.7647
BNCI2015_001,4,20260727,True,1.0,False,4,1.0,0.755,0.74,0.015,1.0,0.77,0.77,2.0,1.0,0.76,0.7675,1.3333,0.5,1.1667,0.7925,0.755,3.5,3.5,0.5325,0.535,-13.8333,0.8333
BNCI2015_001,4,20260727,True,1.5,True,4,1.0,0.755,0.64,0.115,1.0,0.77,0.77,1.1304,1.0,0.75,0.765,0.9565,0.8696,1.0435,0.675,0.76,0.3043,0.2609,0.5275,0.5375,-0.9783,0.913
BNCI2015_001,4,20260727,True,2.0,False,4,1.0,0.755,0.535,0.22,1.0,0.77,0.77,1.0682,1.0,0.7525,0.765,0.9886,0.9432,1.0341,0.5625,0.7575,0.125,0.1136,0.525,0.53,-0.0455,0.9773
BNCI2015_001,4,20260728,True,0.5,False,4,1.0,0.755,0.6825,0.0725,1.0,0.77,0.77,1.2069,1.0,0.7675,0.77,1.1724,0.9655,1.0,0.6825,0.755,0.0,0.0,0.535,0.535,-2.0345,1.0
BNCI2015_001,4,20260728,True,1.0,False,4,1.0,0.755,0.585,0.17,1.0,0.77,0.77,1.0882,1.0,0.7575,0.77,1.0147,0.9265,1.0,0.6025,0.755,0.1029,0.1029,0.5375,0.5375,-0.2794,1.0
BNCI2015_001,4,20260728,True,1.5,False,4,1.0,0.755,0.5325,0.2225,1.0,0.77,0.77,1.0674,1.0,0.7575,0.77,1.0112,0.9438,1.1124,0.5525,0.755,0.0899,0.0899,0.53,0.5525,-0.0112,0.8989
BNCI2015_001,4,20260728,True,2.0,True,4,1.0,0.755,0.515,0.24,1.0,0.77,0.77,1.0625,1.0,0.7575,0.7675,1.0104,0.9583,1.0208,0.52,0.755,0.0208,0.0208,0.5375,0.55,0.0937,0.9479
BNCI2015_001,5,0,False,0.5,False,1,1.0,0.725,0.5525,0.1725,1.0,0.685,0.685,0.7681,1.0,0.695,0.695,0.8261,1.0,0.8696,0.575,0.735,0.1304,0.0725,0.63,0.64,0.4493,0.942
BNCI2015_001,5,0,False,1.0,True,1,1.0,0.725,0.5125,0.2125,1.0,0.685,0.685,0.8118,1.0,0.6875,0.695,0.8235,0.9647,1.1647,0.5125,0.7225,0.0,0.0118,0.5925,0.635,0.3765,0.8
BNCI2015_001,5,0,False,1.5,False,1,1.0,0.725,0.505,0.22,1.0,0.685,0.685,0.8182,1.0,0.6975,0.695,0.875,1.0114,1.0,0.51,0.7225,0.0227,0.0341,0.5825,0.6,0.3523,0.9205
BNCI2015_001,5,0,False,2.0,False,1,1.0,0.725,0.4975,0.2275,1.0,0.685,0.685,0.8242,1.0,0.6925,0.695,0.8571,0.989,1.0,0.5025,0.715,0.022,0.0659,0.575,0.5925,0.3407,0.9231
BNCI2015_001,5,20260721,True,0.5,False,2,1.0,0.725,0.5425,0.1825,1.0,0.685,0.685,0.7808,1.0,0.68,0.695,0.7534,0.9178,1.0,0.5425,0.735,0.0,-0.0548,0.5175,0.5075,-0.137,1.0548
BNCI2015_001,5,20260721,True,1.0,False,2,1.0,0.725,0.5125,0.2125,1.0,0.685,0.685,0.8118,1.0,0.6425,0.695,0.6118,0.7529,1.1412,0.5125,0.73,0.0,-0.0235,0.5175,0.5175,0.0235,1.0
BNCI2015_001,5,20260721,True,1.5,False,2,1.0,0.725,0.5025,0.2225,1.0,0.685,0.685,0.8202,1.0,0.605,0.695,0.4607,0.5955,1.0,0.505,0.7225,0.0112,0.0225,0.5225,0.5175,0.0899,1.0225
BNCI2015_001,5,20260721,True,2.0,True,2,1.0,0.725,0.4975,0.2275,1.0,0.685,0.685,0.8242,1.0,0.5675,0.695,0.3077,0.4396,1.0,0.505,0.7225,0.033,0.044,0.5225,0.5175,0.1099,1.022
BNCI2015_001,5,20260722,True,0.5,False,4,1.0,0.725,0.5575,0.1675,1.0,0.685,0.685,0.7612,1.0,0.6975,0.6875,0.8358,1.0597,0.9701,0.56,0.695,0.0149,0.194,0.52,0.52,-0.2239,1.0
BNCI2015_001,5,20260722,True,1.0,False,4,1.0,0.725,0.5175,0.2075,1.0,0.685,0.685,0.8072,1.0,0.695,0.6875,0.8554,1.0361,1.0723,0.535,0.71,0.0843,0.1566,0.5175,0.5225,0.0,0.9759
BNCI2015_001,5,20260722,True,1.5,True,4,1.0,0.725,0.505,0.22,1.0,0.685,0.685,0.8182,1.0,0.6875,0.6875,0.8295,1.0,1.0,0.51,0.715,0.0227,0.0682,0.52,0.52,0.0682,1.0
BNCI2015_001,5,20260722,True,2.0,False,4,1.0,0.725,0.4975,0.2275,1.0,0.685,0.685,0.8242,1.0,0.685,0.6875,0.8242,0.989,1.0,0.5,0.725,0.011,0.011,0.52,0.5175,0.0989,1.011
BNCI2015_001,5,20260723,True,0.5,False,2,0.5,0.725,0.5775,0.1475,1.0,0.64,0.6925,0.4237,0.6441,0.6275,0.6975,0.339,0.5254,0.6271,0.5775,0.73,0.0,-0.0339,0.515,0.5175,-0.4237,0.9831
BNCI2015_001,5,20260723,True,1.0,False,2,0.5,0.725,0.52,0.205,1.0,0.5675,0.6925,0.2317,0.3902,0.545,0.6925,0.122,0.2805,1.8293,0.5275,0.7325,0.0366,0.0,0.5175,0.52,-0.0122,0.9878
BNCI2015_001,5,20260723,True,1.5,True,2,0.5,0.725,0.5125,0.2125,1.0,0.5275,0.6925,0.0706,0.2235,0.5225,0.6925,0.0471,0.2,1.3294,0.5125,0.7225,0.0,0.0118,0.5225,0.515,0.0471,1.0353
BNCI2015_001,5,20260723,True,2.0,False,2,0.5,0.725,0.505,0.22,1.0,0.5175,0.6925,0.0568,0.2045,0.51,0.6925,0.0227,0.1705,1.0,0.505,0.725,0.0,0.0,0.52,0.515,0.0682,1.0227
BNCI2015_001,5,20260724,True,0.5,False,2,1.0,0.725,0.58,0.145,1.0,0.685,0.685,0.7241,1.0,0.68,0.695,0.6897,0.8966,0.7069,0.585,0.7225,0.0345,0.0517,0.5225,0.525,-0.3966,0.9828
BNCI2015_001,5,20260724,True,1.0,False,2,1.0,0.725,0.515,0.21,1.0,0.685,0.685,0.8095,1.0,0.6325,0.695,0.5595,0.7024,1.4048,0.525,0.735,0.0476,0.0,0.5125,0.5075,-0.0119,1.0238
BNCI2015_001,5,20260724,True,1.5,True,2,1.0,0.725,0.51,0.215,1.0,0.685,0.685,0.814,1.0,0.5975,0.6875,0.407,0.5814,1.0,0.51,0.7225,0.0,0.0116,0.515,0.52,0.0233,0.9767
BNCI2015_001,5,20260724,True,2.0,False,2,1.0,0.725,0.5,0.225,1.0,0.685,0.685,0.8222,1.0,0.56,0.685,0.2667,0.4444,1.0,0.5075,0.7225,0.0333,0.0444,0.515,0.52,0.0667,0.9778
BNCI2015_001,5,20260725,True,0.5,False,4,1.0,0.725,0.62,0.105,1.0,0.685,0.685,0.619,1.0,0.6925,0.6975,0.6905,0.9524,0.9524,0.695,0.695,0.7143,1.0,0.525,0.5125,-0.9048,1.119
BNCI2015_001,5,20260725,True,1.0,True,4,1.0,0.725,0.5025,0.2225,1.0,0.685,0.685,0.8202,1.0,0.6925,0.6925,0.8539,1.0,0.9213,0.5025,0.7225,0.0,0.0112,0.5225,0.5025,0.0899,1.0899
BNCI2015_001,5,20260725,True,1.5,False,4,1.0,0.725,0.5,0.225,1.0,0.685,0.685,0.8222,1.0,0.6875,0.685,0.8333,1.0111,1.0,0.5,0.7,0.0,0.1111,0.5025,0.5075,0.0111,0.9778
BNCI2015_001,5,20260725,True,2.0,False,4,1.0,0.725,0.5,0.225,1.0,0.685,0.685,0.8222,1.0,0.6825,0.6875,0.8111,0.9778,1.0,0.5,0.6925,0.0,0.1444,0.515,0.5175,0.0667,0.9889
BNCI2015_001,5,20260726,True,0.5,False,2,1.0,0.725,0.6675,0.0575,1.0,0.685,0.685,0.3043,1.0,0.7,0.695,0.5652,1.087,1.0,0.6725,0.7225,0.087,0.1304,0.5725,0.555,-1.6522,1.3043
BNCI2015_001,5,20260726,True,1.0,False,2,1.0,0.725,0.505,0.22,1.0,0.685,0.685,0.8182,1.0,0.7075,0.685,0.9205,1.1023,0.9545,0.505,0.7225,0.0,0.0114,0.56,0.5325,0.25,1.125
BNCI2015_001,5,20260726,True,1.5,True,2,1.0,0.725,0.5,0.225,1.0,0.685,0.685,0.8222,1.0,0.7525,0.685,1.1222,1.3,1.0,0.5,0.7325,0.0,-0.0333,0.5925,0.54,0.4111,1.2333
BNCI2015_001,5,20260726,True,2.0,False,2,1.0,0.725,0.5,0.225,1.0,0.685,0.685,0.8222,1.0,0.7325,0.6875,1.0333,1.2,1.0,0.5,0.7225,0.0,0.0111,0.6375,0.535,0.6111,1.4556
BNCI2015_001,5,20260727,True,0.5,False,4,0.5,0.725,0.5725,0.1525,1.0,0.6375,0.6925,0.4262,0.6393,0.6275,0.6925,0.3607,0.5738,0.5738,0.575,0.715,0.0164,0.082,0.5175,0.5225,-0.3607,0.9672
BNCI2015_001,5,20260727,True,1.0,False,4,0.5,0.725,0.5175,0.2075,1.0,0.5575,0.6925,0.1928,0.3494,0.55,0.6975,0.1566,0.2892,1.6145,0.525,0.715,0.0361,0.0843,0.5225,0.5225,0.0241,1.0
BNCI2015_001,5,20260727,True,1.5,True,4,0.5,0.725,0.505,0.22,1.0,0.53,0.6925,0.1136,0.2614,0.525,0.6975,0.0909,0.2159,1.6023,0.505,0.7125,0.0,0.0568,0.5275,0.5175,0.1023,1.0455
BNCI2015_001,5,20260727,True,2.0,False,4,0.5,0.725,0.5025,0.2225,1.0,0.5175,0.6925,0.0674,0.2135,0.5075,0.6975,0.0225,0.1461,1.1348,0.5025,0.7325,0.0,-0.0337,0.525,0.52,0.1011,1.0225
BNCI2015_001,5,20260728,True,0.5,False,4,1.0,0.725,0.735,-0.01,1.0,0.685,0.685,5.0,1.0,0.695,0.6875,4.0,0.25,2.5,0.725,0.745,1.0,3.0,0.5175,0.5175,21.75,1.0
BNCI2015_001,5,20260728,True,1.0,False,4,1.0,0.725,0.5625,0.1625,1.0,0.685,0.685,0.7538,1.0,0.6825,0.6925,0.7385,0.9385,1.1077,0.57,0.7225,0.0462,0.0615,0.515,0.51,-0.2923,1.0308
BNCI2015_001,5,20260728,True,1.5,True,4,1.0,0.725,0.505,0.22,1.0,0.685,0.685,0.8182,1.0,0.68,0.6925,0.7955,0.9432,1.0,0.505,0.7125,0.0,0.0568,0.52,0.515,0.0682,1.0227
BNCI2015_001,5,20260728,True,2.0,False,4,1.0,0.725,0.5,0.225,1.0,0.685,0.685,0.8222,1.0,0.6775,0.6925,0.7889,0.9333,1.0,0.5325,0.6925,0.1444,0.2889,0.52,0.52,0.0889,1.0
BNCI2015_001,6,0,False,0.5,False,4,0.5,0.625,0.57,0.055,1.0,0.605,0.6275,0.6364,0.5909,0.6,0.63,0.5455,0.4545,0.2273,0.57,0.625,0.0,0.0,0.545,0.5625,-0.4545,0.6818
BNCI2015_001,6,0,False,1.0,True,4,0.5,0.625,0.53,0.095,1.0,0.5775,0.6275,0.5,0.4737,0.565,0.635,0.3684,0.2632,0.7895,0.5375,0.625,0.0789,0.0789,0.53,0.5825,0.0,0.4474
BNCI2015_001,6,0,False,1.5,False,4,0.5,0.625,0.515,0.11,1.0,0.5525,0.6275,0.3409,0.3182,0.535,0.635,0.1818,0.0909,1.7727,0.515,0.6275,0.0,-0.0227,0.52,0.58,0.0455,0.4545
BNCI2015_001,6,0,False,2.0,False,4,0.5,0.625,0.5225,0.1025,1.0,0.5375,0.6275,0.1463,0.122,0.5225,0.6325,0.0,-0.0732,2.2927,0.5175,0.6275,-0.0488,-0.0732,0.5175,0.5725,-0.0488,0.4634
BNCI2015_001,6,20260721,True,0.5,False,2,1.0,0.625,0.5775,0.0475,1.0,0.6375,0.6375,1.2632,1.0,0.6275,0.6375,1.0526,0.7895,1.2105,0.5775,0.625,0.0,0.0,0.5425,0.535,-0.7368,1.1579
BNCI2015_001,6,20260721,True,1.0,False,2,1.0,0.625,0.5325,0.0925,1.0,0.6375,0.6375,1.1351,1.0,0.6325,0.6375,1.0811,0.9459,1.1351,0.54,0.6275,0.0811,0.0541,0.525,0.535,-0.0811,0.8919
BNCI2015_001,6,20260721,True,1.5,False,2,1.0,0.625,0.5175,0.1075,1.0,0.6375,0.6375,1.1163,1.0,0.62,0.6375,0.9535,0.8372,1.2791,0.5175,0.625,0.0,0.0,0.5225,0.535,0.0465,0.8837
BNCI2015_001,6,20260721,True,2.0,True,2,1.0,0.625,0.52,0.105,1.0,0.6375,0.6375,1.119,1.0,0.615,0.6375,0.9048,0.7857,1.0238,0.52,0.625,0.0,0.0,0.5225,0.545,0.0238,0.7857
BNCI2015_001,6,20260722,True,0.5,False,2,1.0,0.625,0.6575,-0.0325,1.0,0.6375,0.6375,0.6154,1.0,0.64,0.635,0.5385,0.8462,1.3077,0.66,0.6275,-0.0769,-0.0,0.55,0.545,3.3077,0.8462
BNCI2015_001,6,20260722,True,1.0,False,2,1.0,0.625,0.5825,0.0425,1.0,0.6375,0.6375,1.2941,1.0,0.65,0.635,1.5882,1.3529,0.4706,0.6,0.6275,0.4118,0.3529,0.5375,0.545,-1.0588,0.8235
BNCI2015_001,6,20260722,True,1.5,True,2,1.0,0.625,0.5125,0.1125,1.0,0.6375,0.6375,1.1111,1.0,0.67,0.635,1.4,1.3111,0.8667,0.54,0.625,0.2444,0.2444,0.5175,0.5475,0.0444,0.7333
BNCI2015_001,6,20260722,True,2.0,False,2,1.0,0.625,0.5025,0.1225,1.0,0.6375,0.6375,1.102,1.0,0.6625,0.635,1.3061,1.2245,1.0,0.505,0.6275,0.0204,0.0,0.5075,0.55,0.0408,0.6531
BNCI2015_001,6,20260723,True,0.5,False,4,1.0,0.625,0.575,0.05,1.0,0.6375,0.6375,1.25,1.0,0.645,0.645,1.4,1.0,1.05,0.595,0.6275,0.4,0.35,0.525,0.52,-1.0,1.1
BNCI2015_001,6,20260723,True,1.0,False,4,1.0,0.625,0.535,0.09,1.0,0.6375,0.6375,1.1389,1.0,0.645,0.6375,1.2222,1.0833,1.0,0.535,0.6275,0.0,-0.0278,0.5425,0.5325,0.0833,1.1111
BNCI2015_001,6,20260723,True,1.5,False,4,1.0,0.625,0.52,0.105,1.0,0.6375,0.6375,1.119,1.0,0.6475,0.6375,1.2143,1.0952,0.9524,0.5175,0.6275,-0.0238,-0.0476,0.5425,0.5375,0.2143,1.0476
BNCI2015_001,6,20260723,True,2.0,True,4,1.0,0.625,0.53,0.095,1.0,0.6375,0.6375,1.1316,1.0,0.6425,0.6375,1.1842,1.0526,1.0,0.5225,0.6275,-0.0789,-0.1053,0.5425,0.54,0.1316,1.0263
BNCI2015_001,6,20260724,True,0.5,False,2,1.0,0.625,0.665,-0.04,1.0,0.6375,0.6375,0.6875,1.0,0.645,0.635,0.5,0.75,1.1875,0.665,0.6275,-0.0,0.0625,0.5425,0.54,3.0625,0.9375
BNCI2015_001,6,20260724,True,1.0,True,2,1.0,0.625,0.5975,0.0275,1.0,0.6375,0.6375,1.4545,1.0,0.65,0.6375,1.9091,1.4545,0.9091,0.6175,0.63,0.7273,0.5455,0.5475,0.5325,-1.8182,1.5455
BNCI2015_001,6,20260724,True,1.5,False,2,1.0,0.625,0.5275,0.0975,1.0,0.6375,0.6375,1.1282,1.0,0.66,0.635,1.359,1.2564,0.9487,0.545,0.6275,0.1795,0.1538,0.5325,0.5275,0.0513,1.0513
BNCI2015_001,6,20260724,True,2.0,False,2,1.0,0.625,0.505,0.12,1.0,0.6375,0.6375,1.1042,1.0,0.6475,0.635,1.1875,1.1042,1.0,0.505,0.625,0.0,0.0,0.535,0.535,0.25,1.0
BNCI2015_001,6,20260725,True,0.5,False,1,1.0,0.625,0.66,-0.035,1.0,0.6375,0.6375,0.6429,1.0,0.6425,0.64,0.5,0.9286,1.2143,0.6625,0.6275,-0.0714,-0.0,0.535,0.545,3.5714,1.2857
BNCI2015_001,6,20260725,True,1.0,True,1,1.0,0.625,0.5875,0.0375,1.0,0.6375,0.6375,1.3333,1.0,0.65,0.6375,1.6667,1.3333,0.8667,0.5775,0.625,-0.2667,-0.2667,0.54,0.535,-1.2667,1.1333
BNCI2015_001,6,20260725,True,1.5,False,1,1.0,0.625,0.5175,0.1075,1.0,0.6375,0.6375,1.1163,1.0,0.6475,0.6375,1.2093,1.093,0.9767,0.5225,0.625,0.0465,0.0465,0.5425,0.5375,0.2326,1.0465
BNCI2015_001,6,20260725,True,2.0,False,1,1.0,0.625,0.505,0.12,1.0,0.6375,0.6375,1.1042,1.0,0.6425,0.6375,1.1458,1.0417,1.0,0.505,0.625,0.0,0.0,0.5375,0.5375,0.2708,1.0
BNCI2015_001,6,20260726,True,0.5,False,2,1.0,0.625,0.6575,-0.0325,1.0,0.6375,0.6375,0.6154,1.0,0.6375,0.625,0.6154,0.6154,1.3846,0.6625,0.625,-0.1538,-0.1538,0.5375,0.575,3.6923,2.1538
BNCI2015_001,6,20260726,True,1.0,True,2,1.0,0.625,0.63,-0.005,1.0,0.6375,0.6375,-1.5,1.0,0.6575,0.625,-5.5,-5.5,11.5,0.6275,0.625,0.5,0.5,0.515,0.575,23.0,13.0
BNCI2015_001,6,20260726,True,1.5,False,2,1.0,0.625,0.5575,0.0675,1.0,0.6375,0.6375,1.1852,1.0,0.6525,0.625,1.4074,1.4074,0.5926,0.57,0.6275,0.1852,0.1481,0.4975,0.57,-0.8889,-0.0741
BNCI2015_001,6,20260726,True,2.0,False,2,1.0,0.625,0.51,0.115,1.0,0.6375,0.6375,1.1087,1.0,0.6575,0.6275,1.2826,1.2609,1.0,0.54,0.6275,0.2609,0.2391,0.4975,0.5725,-0.1087,0.3478
BNCI2015_001,6,20260727,True,0.5,False,4,0.5,0.625,0.665,-0.04,1.0,0.6425,0.6275,0.5625,0.625,0.645,0.625,0.5,0.5,0.75,0.6625,0.625,0.0625,0.0625,0.5575,0.5375,2.6875,0.5
BNCI2015_001,6,20260727,True,1.0,True,4,0.5,0.625,0.615,0.01,1.0,0.6525,0.6275,3.75,3.5,0.6525,0.625,3.75,3.75,-5.0,0.6325,0.625,1.75,1.75,0.5575,0.5425,-5.75,2.5
BNCI2015_001,6,20260727,True,1.5,False,4,0.5,0.625,0.555,0.07,1.0,0.65,0.6275,1.3571,1.3214,0.6175,0.625,0.8929,0.8929,0.2143,0.555,0.625,0.0,0.0,0.5475,0.54,-0.1071,1.1071
BNCI2015_001,6,20260727,True,2.0,False,4,0.5,0.625,0.505,0.12,1.0,0.5975,0.6275,0.7708,0.75,0.575,0.625,0.5833,0.5833,0.9792,0.51,0.625,0.0417,0.0417,0.515,0.54,0.0833,0.7917
BNCI2015_001,6,20260728,True,0.5,False,4,1.0,0.625,0.6575,-0.0325,1.0,0.6375,0.6375,0.6154,1.0,0.6425,0.6375,0.4615,0.8462,1.0769,0.6675,0.625,-0.3077,-0.3077,0.5325,0.535,3.8462,1.0769
BNCI2015_001,6,20260728,True,1.0,False,4,1.0,0.625,0.5875,0.0375,1.0,0.6375,0.6375,1.3333,1.0,0.6475,0.635,1.6,1.3333,1.1333,0.6075,0.6275,0.5333,0.4667,0.54,0.535,-1.2667,1.1333
BNCI2015_001,6,20260728,True,1.5,False,4,1.0,0.625,0.5175,0.1075,1.0,0.6375,0.6375,1.1163,1.0,0.6475,0.635,1.2093,1.1163,0.907,0.5225,0.625,0.0465,0.0465,0.5425,0.5425,0.2326,1.0
BNCI2015_001,6,20260728,True,2.0,True,4,1.0,0.625,0.5025,0.1225,1.0,0.6375,0.6375,1.102,1.0,0.6475,0.635,1.1837,1.102,0.9796,0.505,0.6275,0.0204,0.0,0.5475,0.5425,0.3673,1.0408
