dataset,panel,seed,level,regime,epoch,trajectory_order,historical_blocked_unit_id,v2_unit_id,identity_changed,interface_id,montage_sha256
Lee2019_MI,B,6,0,OACI,9,2,c84_b0409c69e064d6752529507d,c84v2_ea9cfeed8264bff8b250005252d1d059,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,14,3,c84_d2c970573be4e8b865861b2f,c84v2_6420d1e1734c43ee485578d42f3fa57f,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,19,4,c84_60ef335522642e90e3baf890,c84v2_2ba4d7e75bd91af4385fc6e504d48ed5,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,24,5,c84_38c24d0d4e5b2404b35e7c77,c84v2_f429f4dfb775b8f23352cd77af9b1101,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,29,6,c84_eb45765521605f725685890e,c84v2_f65ec06f8e312021f812b523e5f19e49,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,34,7,c84_271c293397bf512956f0b580,c84v2_4d69bc7012b524637fd2fc7b1084198a,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,39,8,c84_db2188efb982f3bc15d8bee1,c84v2_e1723f9bc628d0640d54231439b38f50,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,44,9,c84_a049c107906af6800cf4497f,c84v2_eb8c2b7f600999e2898448a0a3d01d9d,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,49,10,c84_ee6ea2194e707c9540f3d581,c84v2_00a125abe985116d72ec392f94a331ef,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,54,11,c84_93b1abe03d7c0dc03587680e,c84v2_353ed680c3f0fd8e030a175bdafd0b37,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,59,12,c84_4a3e93c46799fe22e4e32f3a,c84v2_18f6ef59c2963548241d75ea8aaa2a8f,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,64,13,c84_2eb707704c52eb5c43c8f6ef,c84v2_7f4d0ef9740cf2b4af96daec655f49df,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,69,14,c84_10c9268c4751927c56f2709a,c84v2_93cb79ce091b304cf6240fd3deebc5d2,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,74,15,c84_14863b431732500ed74cfbc7,c84v2_e4124a5f92a711cff7894b1de26cc1fc,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,79,16,c84_f43b6dc13a846bb7a92de493,c84v2_fb1f67d17d86f55cdb528d78da966041,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,84,17,c84_42b1712438558574d99028b8,c84v2_d00bf01179a276912cf0f089c391a5fd,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,89,18,c84_3e57b2bf4c55690ebb6783f1,c84v2_1ac9f3ddab98c1dfd67825c137d97276,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,94,19,c84_ae46cd96aa360e24605940a4,c84v2_9aa759df989b2b02617b77d2b12c32ce,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,99,20,c84_78e6fe702eb1a6f1e24234b4,c84v2_993c83bed4df1270e0d619565b5a08eb,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,104,21,c84_2cb7748f19045c726207a450,c84v2_4b77519de44566acd901bcaebde559ef,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,109,22,c84_f10eef8629f6072dc757945b,c84v2_45e07f0b51bfcabe94feeb05f9adb10e,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,114,23,c84_4ee8f3991898870137ffd248,c84v2_fd6728549e922d383e61cd3a1e1cbe17,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,119,24,c84_d44638ec18abcb237e17bb8d,c84v2_586472e10ff85daa3da9f39311aec7fe,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,124,25,c84_390a8657b093679cada75811,c84v2_612f6f69f088df98d8890d991d3f6c6d,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,129,26,c84_4c06bd7c41aac96e8b6cbab0,c84v2_0906fc509d5f52c86514d61a5124d8bb,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,134,27,c84_b8497057ca4afe6d527002fc,c84v2_e9e9b1679de1c4dbbfe9c5025eeb8279,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,139,28,c84_0b0719a9cb6a884585604895,c84v2_24b769bc6101fb1b1d5b42d83c701cb8,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,144,29,c84_53aeafc9a30dbc2873ca45b8,c84v2_497979fa7e7280d573bc5a1be435ef07,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,149,30,c84_6b4772e55b79db4264d8667e,c84v2_ebf244e55a771ba9bf5289ac428644aa,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,154,31,c84_840a21bb376b703908c4a97a,c84v2_6db59473eccc76a24d22f1c44ec5c8ca,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,159,32,c84_0a1cf4038f09232f14d6d695,c84v2_90eb5436de84233c6cd5be48c2fea105,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,164,33,c84_43b2e62e0ef5f33608a1627b,c84v2_023ea7043db77dfac02e9b5d3e2817b7,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,169,34,c84_8c6fc50148b7d92fdfa1d8ed,c84v2_abbb5a19ec46f6d5c62ebf39b7b8c724,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,174,35,c84_be21d457b6fd91a71ea34c38,c84v2_876833f2c98b44aaa92673169208dee9,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,179,36,c84_b296be6b3e98869355f2feb2,c84v2_83b9643b5e6d09ed9d2e37fe7db6af2c,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,184,37,c84_782c015d579f1b1fce001e96,c84v2_853c1fea78650195bf0f87e5642d8ac3,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,189,38,c84_ce1f8877d001f6641a77f2eb,c84v2_9f18a3cda9f2a5ffde30805c62dd5139,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,194,39,c84_acf49014932bc9679dc10ce2,c84v2_6d6ff1e60152f9004f68228b24b286ba,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,OACI,199,40,c84_f136dd7bc062e6314671bd77,c84v2_42a306ce142f97913cd5fa5f57125358,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,4,1,c84_02ed66f4f4a6df2d169d1714,c84v2_6d6bf75143a822dea457558213790303,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,9,2,c84_915946940dd3a2da6078610f,c84v2_52e7b152363a624626e5da9e8c43ece5,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,14,3,c84_e85c5206d0000395df1e1fe4,c84v2_023cb30e17c320eab7ddedb79ed61de7,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,19,4,c84_0c6daf1947019d7a61ab5308,c84v2_ee2e8146eedb97f73c5fa5a524867aff,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,24,5,c84_0798eb973a738fbcd0c2cf7d,c84v2_20f9bfc4ab555dd1dd9df2bd36c7ce03,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,29,6,c84_714e96d879fcb5caead6bfb0,c84v2_2e0766574cdcd69daccf95f27804443d,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,34,7,c84_7d49d25472f8a680781fa784,c84v2_028b2d1d1703217040228a60b75c1cab,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,39,8,c84_25fa84f0c955b7899b3229ed,c84v2_9dc12ae0e67a3849adbd864dedb40335,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,44,9,c84_480605c9e746af13c711ce9c,c84v2_4a4e166b970ff4db83dacc98ef72ad34,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,49,10,c84_a86d55d91da9bd41cd208964,c84v2_35f1cf84ea2ae42ef90b2c1031015cb5,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,54,11,c84_084fe3caa2fa111d4e86a393,c84v2_605d0976bff4482972f7f882178fc71b,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,59,12,c84_f9dc3b0b4dd59618c6d5718e,c84v2_90d6ebc9dba0c90e51cfb79fe55bfb49,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,64,13,c84_faba8b7ed9e9e0c4c15475e1,c84v2_2e4668cf4fb75011851a14cf321c4b31,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,69,14,c84_75cec81539b842894488972c,c84v2_d3615b9683cf0f665b621bf878054206,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,74,15,c84_a89e10ddf573c6aba8fd1969,c84v2_b1b9825833e9145f660a5dba39671ef6,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,79,16,c84_ba2d8c5cdb37d42ada1941ec,c84v2_9e85b6d08d36deee888473e299f6124a,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,84,17,c84_9fc60b81ecb93ed55ee4db22,c84v2_cc3f7228b736dfa8e789267deaff4b9b,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,89,18,c84_de285270e9d285f6a98ce531,c84v2_1395d979b7e60f4dc242f517ec51035a,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,94,19,c84_c6ce4678fc9b9576a59aac6b,c84v2_a2152a66a7c6258a3472906c06d2b1d7,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,99,20,c84_b5a056b81a87b89ff5a1b4e9,c84v2_f3c067206d19c21460e581ed8342189c,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,104,21,c84_2a15ebabb65e3db117310e2d,c84v2_932d3a3d409ad411f4e593e7914c032c,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,109,22,c84_7d583a29205ff9cc60650bb6,c84v2_f02e221b4e4f53e344f4d2d82c310777,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,114,23,c84_25caaa45428c8c6704fffbbd,c84v2_7dccacefe0d652342d9ba06ae674515c,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,119,24,c84_12a44bdb8cf673f81bda60c7,c84v2_d63fbdf4daebe0dc3a2b4772b8756bb6,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,124,25,c84_8c14020338cdfb540036c9e3,c84v2_67776642cb450e3478da15ee922a112e,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,129,26,c84_c571f73895c6b52d1d7ee87c,c84v2_677cfa9ab0b3b7ec8d7d0a869e6e4bbd,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,134,27,c84_c81afb0b0ac4c41da400a03c,c84v2_d86442b2e4b21329999afa3143fa87fe,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,139,28,c84_28dc5d4ae91d4d1109e5a91d,c84v2_8da12c1f88afc349889f6df5d9c8182d,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,144,29,c84_36837de9cd4f8542e7978d32,c84v2_6e4ec1096bc6c1b7a7f5c1a003bddfec,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,149,30,c84_c44aaae6a1e1aa26bb6349a9,c84v2_03f8fb769be7a5d106301198f8eea6b8,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,154,31,c84_5d1de77ccd71ca50a83d613a,c84v2_ec80b1f772118c6a92e46a5cd374cb4d,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,159,32,c84_e88d82e97567b8304b113620,c84v2_18ef1bd4ece4571b36b2428d661b382b,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,164,33,c84_41081d4a43caf8e3a6e4a39b,c84v2_556b727e36b1edaafaa48446c5a415d6,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,169,34,c84_648608e59253d9c0a8f56423,c84v2_729b9cf13c9848314c6f8283a4659763,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,174,35,c84_71391e2b1e769a8a772c5708,c84v2_a9109f429afd47d4a7f1ca2ea7a3e0f4,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,179,36,c84_3920ab2c7fe9f19f092bfe53,c84v2_f7956e286416b10bc12476cae10d4c8c,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,184,37,c84_1a3d5a5e17a570ae46e8e6ae,c84v2_a1f7dce3f2d66d2cc546edaa6aad9dac,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,189,38,c84_aeb44701255dfc1fd0e87990,c84v2_bde5d690892413a587b0a800b6885968,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,194,39,c84_43e5ab0c6251bfa591aa8928,c84v2_8206a6a0234f4b7ec1855c739ab84e35,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,0,SRC,199,40,c84_8ae209e79e875c62441d0417,c84v2_2c0626b48f0c3f46bc9235d3516d67d4,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,1,ERM,199,0,c84_d5f648cb960c14a7d7cb7cf6,c84v2_ddd1babf0b983c1f823f5d727a100d64,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,1,OACI,4,1,c84_b8b33774d15161d86107d927,c84v2_94026271c1e5d30b416adf359f115e2d,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,1,OACI,9,2,c84_50cb1ce063b4826f54f21ed7,c84v2_c6fa24d04adea574d98fff0d73c8be25,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,1,OACI,14,3,c84_4a60a40c0dd600cf5bb5f4a6,c84v2_704ebad6abe135be67deb2a66154efdf,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,1,OACI,19,4,c84_2257be8e8c1b9cf88b699874,c84v2_6944ec0947cd3bac5008746036e36a02,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,1,OACI,24,5,c84_dea85da973f5a7cd0f1a440f,c84v2_3fd880f0cf92d263644e6ef090adfdbe,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,1,OACI,29,6,c84_e9363731aadbacc053be7781,c84v2_cbe94a8b0ba12b8010729d7af4968e99,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,1,OACI,34,7,c84_27c84f2cdd8ace489908a203,c84v2_ea5fac7e95ec30b52b74eb152c7a9d1a,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,1,OACI,39,8,c84_01866b6d4e79e5b42243f37b,c84v2_b78169cabc7302fcc71a2568e3d161ef,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,1,OACI,44,9,c84_8cd8776e1bfcbdf90dc27280,c84v2_1b233e4c67231ef4227d402838850e50,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,1,OACI,49,10,c84_e6c9423d4d3e3716add7f0e8,c84v2_39d9efbfe93b92464925c77563c39ca7,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,1,OACI,54,11,c84_4c2071cce59cd8e0190efa3a,c84v2_f43541049a5d9c03908d7f0bfc3d471c,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,1,OACI,59,12,c84_cf5d84ddce455c303b3dd58f,c84v2_c8ded925a3ac9a1d5cc418249dcf709f,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,1,OACI,64,13,c84_9c809664b699239eefa53da8,c84v2_d237ad5816ed3ceb1fabf508cabf441a,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,1,OACI,69,14,c84_15d6a97cf1fd33e2756acbea,c84v2_a32274c8185b8558752395238dee5c95,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,B,6,1,OACI,74,15,c84_5eb0c6b68169e66ba42ae163,c84v2_acc6504b887232dcbce2588057334e5d,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
