dataset,target_subject,token_seed,injtype,is_confirm,alpha,is_alpha_star,lam,k,bacc_orig,bacc_injected,induced_harm,mean_disp,E4_inj_bacc,E4_cln_bacc,E4_raw_rec,E4_netted_rec,E4b_inj_bacc,E4b_cln_bacc,E4b_raw_rec,E4b_netted_rec,E4bO_inj_bacc,E4bO_cln_bacc,E4bO_netted_rec,inj_dominance,vc_overlap,arm_overlap,E3_inj_bacc,E3_cln_bacc,E3_raw_rec,E3_netted_rec,ERASE_inj_bacc,ERASE_cln_bacc,ERASE_raw_rec,ERASE_netted_rec
BNCI2014_001,7,20260726,varmod,True,3.0,False,0.5,2,0.2587,0.2674,-0.0087,0.0,0.2726,0.2743,-0.6,1.2,0.2726,0.2587,-0.6,-0.6,0.2691,0.2587,-0.2,1.2769,0.4968,0.0449,0.2674,0.2587,-0.0,-0.0,0.2795,0.2622,-1.4,-1.0
BNCI2014_001,7,20260726,covtoken,True,1.0,False,0.5,2,0.2587,0.2569,0.0017,0.0,0.2587,0.2743,1.0,-8.0,0.2604,0.2587,2.0,2.0,0.2587,0.2587,1.0,1.1058,0.3612,0.2172,0.2569,0.2587,0.0,0.0,0.2569,0.2622,0.0,-2.0
BNCI2014_001,7,20260726,covtoken,True,2.0,True,0.5,2,0.2587,0.2743,-0.0156,0.0,0.2917,0.2743,-1.1111,-0.1111,0.2726,0.2587,0.1111,0.1111,0.2795,0.2587,-0.3333,0.7258,0.6784,0.1879,0.2726,0.2587,0.1111,0.1111,0.276,0.2622,-0.1111,0.1111
BNCI2014_001,7,20260726,covtoken,True,3.0,False,0.5,2,0.2587,0.2639,-0.0052,0.0,0.2708,0.2743,-1.3333,1.6667,0.2622,0.2587,0.3333,0.3333,0.2604,0.2587,0.6667,0.6225,0.7017,0.158,0.2639,0.2587,-0.0,-0.0,0.2726,0.2622,-1.6667,-1.0
BNCI2014_001,7,20260727,varmod,True,1.0,False,0.5,2,0.2587,0.2569,0.0017,0.0,0.2674,0.2743,6.0,-3.0,0.2569,0.2587,0.0,0.0,0.2569,0.2587,0.0,1.5471,0.4519,0.0679,0.2569,0.2587,0.0,0.0,0.25,0.2622,-4.0,-6.0
BNCI2014_001,7,20260727,varmod,True,2.0,True,0.5,2,0.2587,0.2448,0.0139,0.0,0.2535,0.2743,0.625,-0.5,0.25,0.2587,0.375,0.375,0.2552,0.2587,0.75,1.2285,0.4814,0.0579,0.2448,0.2587,0.0,0.0,0.2622,0.2622,1.25,1.0
BNCI2014_001,7,20260727,varmod,True,3.0,False,0.5,2,0.2587,0.2292,0.0295,0.0,0.2326,0.2743,0.1176,-0.4118,0.2378,0.2587,0.2941,0.2941,0.2361,0.2587,0.2353,1.122,0.4916,0.0546,0.2292,0.2587,0.0,0.0,0.2552,0.2622,0.8824,0.7647
BNCI2014_001,7,20260727,covtoken,True,1.0,True,1.0,2,0.2587,0.2691,-0.0104,0.0,0.2934,0.2778,-2.3333,-0.5,0.2552,0.2587,1.3333,1.3333,0.2674,0.2587,0.1667,0.7152,0.6299,0.2047,0.2691,0.2587,-0.0,-0.0,0.2622,0.2622,0.6667,1.0
BNCI2014_001,7,20260727,covtoken,True,2.0,False,1.0,2,0.2587,0.2882,-0.0295,0.0,0.3038,0.2778,-0.5294,0.1176,0.2969,0.2587,-0.2941,-0.2941,0.2934,0.2587,-0.1765,0.5895,0.6773,0.173,0.2917,0.2587,-0.1176,-0.1176,0.2552,0.2622,1.1176,1.2353
BNCI2014_001,7,20260727,covtoken,True,3.0,False,1.0,2,0.2587,0.2361,0.0226,0.0,0.25,0.2778,0.6154,-0.2308,0.2743,0.2587,1.6923,1.6923,0.2674,0.2587,1.3846,0.5552,0.6921,0.1658,0.2361,0.2587,0.0,0.0,0.2639,0.2622,1.2308,1.0769
BNCI2014_001,7,20260728,varmod,True,1.0,False,1.0,1,0.2587,0.2413,0.0174,0.0,0.276,0.2778,2.0,0.9,0.2396,0.2587,-0.1,-0.1,0.2413,0.2587,0.0,1.8012,0.8922,0.0435,0.2413,0.2587,0.0,0.0,0.2622,0.2587,1.2,1.2
BNCI2014_001,7,20260728,varmod,True,2.0,True,1.0,1,0.2587,0.2535,0.0052,0.0,0.2674,0.2778,2.6667,-1.0,0.2691,0.2587,3.0,3.0,0.2604,0.2587,1.3333,1.2478,0.9506,0.0605,0.2535,0.2587,0.0,0.0,0.2535,0.2587,-0.0,-0.0
BNCI2014_001,7,20260728,varmod,True,3.0,False,1.0,1,0.2587,0.2396,0.0191,0.0,0.2465,0.2778,0.3636,-0.6364,0.2743,0.2587,1.8182,1.8182,0.2708,0.2587,1.6364,1.1363,0.977,0.0623,0.2396,0.2587,0.0,0.0,0.2674,0.2587,1.4545,1.4545
BNCI2014_001,7,20260728,covtoken,True,1.0,True,1.0,1,0.2587,0.2535,0.0052,0.0,0.2691,0.2778,3.0,-0.6667,0.2552,0.2587,0.3333,0.3333,0.2552,0.2587,0.3333,1.1104,0.0648,0.2794,0.2535,0.2587,0.0,0.0,0.2569,0.2587,0.6667,0.6667
BNCI2014_001,7,20260728,covtoken,True,2.0,False,1.0,1,0.2587,0.2639,-0.0052,0.0,0.2674,0.2778,-0.6667,3.0,0.25,0.2587,2.6667,2.6667,0.2517,0.2587,2.3333,1.0078,0.5818,0.1653,0.2639,0.2587,-0.0,-0.0,0.2483,0.2587,3.0,3.0
BNCI2014_001,7,20260728,covtoken,True,3.0,False,1.0,1,0.2587,0.2378,0.0208,0.0,0.2344,0.2778,-0.1667,-1.0833,0.2378,0.2587,0.0,0.0,0.2396,0.2587,0.0833,0.9604,0.6817,0.1441,0.2378,0.2587,0.0,0.0,0.2326,0.2587,-0.25,-0.25
BNCI2014_001,8,0,varmod,False,1.0,True,0.5,1,0.4965,0.4844,0.0122,0.0,0.5243,0.5226,3.2857,1.1429,0.4792,0.4931,-0.4286,-0.1429,0.4792,0.4931,-0.1429,0.0968,0.8622,0.9995,0.4844,0.4965,0.0,0.0,0.3403,0.3316,-11.8571,1.7143
BNCI2014_001,8,0,varmod,False,2.0,False,0.5,1,0.4965,0.4757,0.0208,0.0,0.4931,0.5226,0.8333,-0.4167,0.4705,0.4931,-0.25,-0.0833,0.4757,0.4931,0.1667,0.3229,0.8967,0.9934,0.4757,0.4965,0.0,0.0,0.3368,0.3316,-6.6667,1.25
BNCI2014_001,8,0,varmod,False,3.0,False,0.5,1,0.4965,0.4444,0.0521,0.0,0.4774,0.5226,0.6333,0.1333,0.4427,0.4931,-0.0333,0.0333,0.4462,0.4931,0.1,0.5961,0.9406,0.9742,0.4444,0.4965,0.0,0.0,0.3403,0.3316,-2.0,1.1667
BNCI2014_001,8,0,covtoken,False,1.0,True,1.0,2,0.4965,0.4896,0.0069,0.0,0.5139,0.5174,3.5,0.5,0.4722,0.4809,-2.5,-0.25,0.4774,0.4948,-1.5,0.1044,0.4415,0.9994,0.4861,0.4913,-0.5,0.25,0.3368,0.3281,-22.0,2.25
BNCI2014_001,8,0,covtoken,False,2.0,False,1.0,2,0.4965,0.4826,0.0139,0.0,0.4896,0.5174,0.5,-1.0,0.4618,0.4809,-1.5,-0.375,0.467,0.4948,-1.0,0.2893,0.4541,0.9927,0.4826,0.4965,0.0,0.0,0.3299,0.3281,-11.0,1.125
BNCI2014_001,8,0,covtoken,False,3.0,False,1.0,2,0.4965,0.4462,0.0503,0.0,0.4826,0.5174,0.7241,0.3103,0.4392,0.4809,-0.1379,0.1724,0.4444,0.4948,0.0,0.3072,0.4691,0.9794,0.4462,0.4965,0.0,0.0,0.3403,0.3281,-2.1034,1.2414
BNCI2014_001,8,20260721,varmod,True,1.0,True,0.5,1,0.4965,0.4965,0.0,0.0,0.5226,0.5226,,,0.4809,0.4931,,,0.4965,0.4965,,0.1161,0.6692,0.9993,0.4965,0.4965,,,0.3264,0.3316,,
BNCI2014_001,8,20260721,varmod,True,2.0,False,0.5,1,0.4965,0.4757,0.0208,0.0,0.5,0.5226,1.1667,-0.0833,0.474,0.4931,-0.0833,0.0833,0.4809,0.4965,0.25,0.4033,0.7335,0.9908,0.4757,0.4965,0.0,0.0,0.3403,0.3316,-6.5,1.4167
BNCI2014_001,8,20260721,varmod,True,3.0,False,0.5,1,0.4965,0.4583,0.0382,0.0,0.4722,0.5226,0.3636,-0.3182,0.4514,0.4931,-0.1818,-0.0909,0.4618,0.4965,0.0909,0.654,0.8153,0.961,0.4531,0.4948,-0.1364,-0.0909,0.3316,0.3316,-3.3182,1.0
BNCI2014_001,8,20260721,covtoken,True,1.0,True,0.5,1,0.4965,0.5017,-0.0052,0.0,0.5191,0.5226,-3.3333,1.6667,0.4931,0.4931,1.6667,1.0,0.5,0.4965,0.3333,0.1201,0.6745,0.9987,0.5017,0.4965,-0.0,-0.0,0.3229,0.3316,34.3333,2.6667
BNCI2014_001,8,20260721,covtoken,True,2.0,False,0.5,1,0.4965,0.4913,0.0052,0.0,0.5122,0.5226,4.0,-1.0,0.4809,0.4931,-2.0,-1.3333,0.4896,0.4965,-0.3333,0.3069,0.7061,0.9867,0.4913,0.4965,0.0,0.0,0.3385,0.3316,-29.3333,2.3333
BNCI2014_001,8,20260721,covtoken,True,3.0,False,0.5,1,0.4965,0.4601,0.0365,0.0,0.4826,0.5226,0.619,-0.0952,0.4618,0.4931,0.0476,0.1429,0.4688,0.4965,0.2381,0.6371,0.7964,0.9466,0.4566,0.4948,-0.0952,-0.0476,0.3385,0.3316,-3.3333,1.1905
BNCI2014_001,8,20260722,varmod,True,1.0,False,0.5,1,0.4965,0.4913,0.0052,0.0,0.5174,0.5226,5.0,0.0,0.4878,0.4931,-0.6667,0.0,0.4809,0.4931,-1.3333,0.0692,0.8607,0.9996,0.4913,0.4965,0.0,0.0,0.3385,0.3316,-29.3333,2.3333
BNCI2014_001,8,20260722,varmod,True,2.0,True,0.5,1,0.4965,0.4844,0.0122,0.0,0.4931,0.5226,0.7143,-1.4286,0.4653,0.4931,-1.5714,-1.2857,0.4774,0.4931,-0.2857,0.3685,0.9026,0.9922,0.4844,0.4965,0.0,0.0,0.3299,0.3316,-12.7143,0.8571
BNCI2014_001,8,20260722,varmod,True,3.0,False,0.5,1,0.4965,0.4514,0.0451,0.0,0.4705,0.5226,0.4231,-0.1538,0.441,0.4931,-0.2308,-0.1538,0.4497,0.4931,0.0385,0.5281,0.9287,0.9799,0.4514,0.4965,0.0,0.0,0.3351,0.3316,-2.5769,1.0769
BNCI2014_001,8,20260722,covtoken,True,1.0,False,1.0,1,0.4965,0.4844,0.0122,0.0,0.5156,0.5174,2.5714,0.8571,0.4618,0.4809,-1.8571,-0.5714,0.4792,0.4948,-0.2857,0.1279,0.8675,0.9991,0.4844,0.4965,0.0,0.0,0.3333,0.3316,-12.4286,1.1429
BNCI2014_001,8,20260722,covtoken,True,2.0,True,1.0,1,0.4965,0.4896,0.0069,0.0,0.4983,0.5174,1.25,-1.75,0.4653,0.4809,-3.5,-1.25,0.4722,0.4948,-2.25,0.4018,0.9024,0.9918,0.4896,0.4965,0.0,0.0,0.3368,0.3316,-22.0,1.75
BNCI2014_001,8,20260722,covtoken,True,3.0,False,1.0,1,0.4965,0.4497,0.0469,0.0,0.4618,0.5174,0.2593,-0.1852,0.4392,0.4809,-0.2222,0.1111,0.4531,0.4948,0.1111,0.4987,0.923,0.979,0.4497,0.4965,0.0,0.0,0.3351,0.3316,-2.4444,1.0741
BNCI2014_001,8,20260723,varmod,True,1.0,True,0.5,1,0.4965,0.4878,0.0087,0.0,0.5191,0.5226,3.6,0.6,0.4826,0.4931,-0.6,-0.2,0.4878,0.4965,0.0,0.1107,0.1885,0.9998,0.4878,0.4965,0.0,0.0,0.3403,0.3316,-17.0,2.0
BNCI2014_001,8,20260723,varmod,True,2.0,False,0.5,1,0.4965,0.4653,0.0312,0.0,0.4826,0.5226,0.5556,-0.2778,0.4531,0.4931,-0.3889,-0.2778,0.4653,0.4965,0.0,0.4005,0.2259,0.9981,0.4653,0.4965,0.0,0.0,0.3229,0.3316,-4.5556,0.7222
BNCI2014_001,8,20260723,varmod,True,3.0,False,0.5,1,0.4965,0.4462,0.0503,0.0,0.4583,0.5226,0.2414,-0.2759,0.4462,0.4931,0.0,0.069,0.4444,0.4965,-0.0345,1.1249,0.5042,0.9263,0.4462,0.4965,0.0,0.0,0.3368,0.3316,-2.1724,1.1034
BNCI2014_001,8,20260723,covtoken,True,1.0,True,0.5,1,0.4965,0.4688,0.0278,0.0,0.5069,0.5226,1.375,0.4375,0.4688,0.4931,0.0,0.125,0.4688,0.4965,0.0,0.0975,0.1954,0.9996,0.4688,0.4965,0.0,0.0,0.3142,0.3316,-5.5625,0.375
BNCI2014_001,8,20260723,covtoken,True,2.0,False,0.5,1,0.4965,0.4774,0.0191,0.0,0.5017,0.5226,1.2727,-0.0909,0.4653,0.4931,-0.6364,-0.4545,0.474,0.4965,-0.1818,0.4804,0.162,0.9949,0.4774,0.4965,0.0,0.0,0.3368,0.3316,-7.3636,1.2727
BNCI2014_001,8,20260723,covtoken,True,3.0,False,0.5,1,0.4965,0.4479,0.0486,0.0,0.4601,0.5226,0.25,-0.2857,0.4462,0.4931,-0.0357,0.0357,0.4514,0.4965,0.0714,0.9383,0.0493,0.5538,0.4479,0.4965,0.0,0.0,0.4219,0.3316,-0.5357,2.8571
BNCI2014_001,8,20260724,varmod,True,1.0,False,1.0,1,0.4965,0.4896,0.0069,0.0,0.5104,0.5174,3.0,0.0,0.4653,0.4809,-3.5,-1.25,0.4896,0.4965,0.0,0.1406,0.1712,1.0,0.4896,0.4965,0.0,0.0,0.3229,0.3316,-24.0,-0.25
BNCI2014_001,8,20260724,varmod,True,2.0,True,1.0,1,0.4965,0.467,0.0295,0.0,0.4792,0.5174,0.4118,-0.2941,0.4427,0.4809,-0.8235,-0.2941,0.467,0.4965,0.0,0.6352,0.2647,0.9948,0.467,0.4965,0.0,0.0,0.3125,0.3316,-5.2353,0.3529
BNCI2014_001,8,20260724,varmod,True,3.0,False,1.0,1,0.4965,0.4514,0.0451,0.0,0.4688,0.5174,0.3846,-0.0769,0.4323,0.4809,-0.4231,-0.0769,0.4566,0.4965,0.1154,1.1255,0.4931,0.9307,0.4514,0.4965,0.0,0.0,0.3403,0.3316,-2.4615,1.1923
BNCI2014_001,8,20260724,covtoken,True,1.0,True,1.0,2,0.4965,0.4965,0.0,0.0,0.4965,0.5174,,,0.4618,0.4809,,,0.4965,0.4965,,0.1411,0.1993,0.9999,0.4965,0.4965,,,0.3125,0.3281,,
BNCI2014_001,8,20260724,covtoken,True,2.0,False,1.0,2,0.4965,0.467,0.0295,0.0,0.4774,0.5174,0.3529,-0.3529,0.4531,0.4809,-0.4706,0.0588,0.4757,0.4965,0.2941,0.4439,0.2567,0.9832,0.4705,0.4965,0.1176,0.1176,0.3264,0.3281,-4.7647,0.9412
BNCI2014_001,8,20260724,covtoken,True,3.0,False,1.0,2,0.4965,0.4479,0.0486,0.0,0.4931,0.5174,0.9286,0.5,0.4358,0.4809,-0.25,0.0714,0.4497,0.4965,0.0357,0.4818,0.312,0.6395,0.4514,0.4965,0.0714,0.0714,0.3455,0.3281,-2.1071,1.3571
BNCI2014_001,8,20260725,varmod,True,1.0,True,1.0,1,0.4965,0.4844,0.0122,0.0,0.4896,0.5174,0.4286,-1.2857,0.4635,0.4809,-1.7143,-0.4286,0.4844,0.4965,0.0,0.0959,0.1585,0.9999,0.4861,0.4983,0.1429,0.0,0.3316,0.3316,-12.5714,1.0
BNCI2014_001,8,20260725,varmod,True,2.0,False,1.0,1,0.4965,0.4983,-0.0017,0.0,0.5122,0.5174,-8.0,4.0,0.467,0.4809,18.0,9.0,0.4983,0.4965,-0.0,0.5461,0.2904,0.9911,0.4983,0.4965,-0.0,-0.0,0.3177,0.3316,104.0,9.0
BNCI2014_001,8,20260725,varmod,True,3.0,False,1.0,1,0.4965,0.4531,0.0434,0.0,0.4757,0.5174,0.52,0.04,0.441,0.4809,-0.28,0.08,0.4583,0.4965,0.12,1.2276,0.4036,0.9648,0.4531,0.4965,0.0,0.0,0.3385,0.3316,-2.64,1.16
BNCI2014_001,8,20260725,covtoken,True,1.0,False,0.5,1,0.4965,0.4774,0.0191,0.0,0.5122,0.5226,1.8182,0.4545,0.4688,0.4931,-0.4545,-0.2727,0.4774,0.4965,0.0,0.1905,0.1827,0.9974,0.4774,0.4983,0.0,-0.0909,0.3403,0.3316,-7.1818,1.4545
BNCI2014_001,8,20260725,covtoken,True,2.0,True,0.5,1,0.4965,0.4653,0.0312,0.0,0.5035,0.5226,1.2222,0.3889,0.4531,0.4931,-0.3889,-0.2778,0.4635,0.4965,-0.0556,0.5435,0.2396,0.9901,0.4653,0.4965,0.0,0.0,0.3264,0.3316,-4.4444,0.8333
BNCI2014_001,8,20260725,covtoken,True,3.0,False,0.5,1,0.4965,0.4566,0.0399,0.0,0.4566,0.5226,0.0,-0.6522,0.4462,0.4931,-0.2609,-0.1739,0.4549,0.4965,-0.0435,0.9315,0.4485,0.6919,0.4566,0.4965,0.0,0.0,0.3924,0.3316,-1.6087,2.5217
BNCI2014_001,8,20260726,varmod,True,1.0,False,1.0,2,0.4965,0.4878,0.0087,0.0,0.5278,0.5174,4.6,2.2,0.4601,0.4809,-3.2,-1.4,0.4878,0.4965,0.0,0.0848,0.466,0.9996,0.4878,0.4965,0.0,0.0,0.3212,0.3281,-19.2,0.2
BNCI2014_001,8,20260726,varmod,True,2.0,True,1.0,2,0.4965,0.4583,0.0382,0.0,0.5035,0.5174,1.1818,0.6364,0.441,0.4809,-0.4545,-0.0455,0.4618,0.4965,0.0909,0.4162,0.5495,0.9862,0.4601,0.4983,0.0455,0.0,0.3125,0.3281,-3.8182,0.5909
BNCI2014_001,8,20260726,varmod,True,3.0,False,1.0,2,0.4965,0.4688,0.0278,0.0,0.4896,0.5174,0.75,-0.0,0.4531,0.4809,-0.5625,0.0,0.4705,0.4965,0.0625,0.677,0.5732,0.9472,0.4618,0.4896,-0.25,0.0,0.3403,0.3281,-4.625,1.4375
BNCI2014_001,8,20260726,covtoken,True,1.0,False,1.0,1,0.4965,0.4965,0.0,0.0,0.5208,0.5174,,,0.4757,0.4809,,,0.5,0.4965,,0.0877,0.663,0.999,0.4965,0.4965,,,0.3316,0.3316,,
BNCI2014_001,8,20260726,covtoken,True,2.0,True,1.0,1,0.4965,0.4792,0.0174,0.0,0.5069,0.5174,1.6,0.4,0.4479,0.4809,-1.8,-0.9,0.474,0.4965,-0.3,0.3489,0.7225,0.9925,0.4792,0.4965,0.0,0.0,0.3316,0.3316,-8.5,1.0
BNCI2014_001,8,20260726,covtoken,True,3.0,False,1.0,1,0.4965,0.4566,0.0399,0.0,0.4931,0.5174,0.913,0.3913,0.4392,0.4809,-0.4348,-0.0435,0.4583,0.4965,0.0435,0.7259,0.8446,0.9361,0.4479,0.4896,-0.2174,-0.0435,0.3281,0.3316,-3.2174,0.913
BNCI2014_001,8,20260727,varmod,True,1.0,True,0.5,2,0.4965,0.4861,0.0104,0.0,0.5208,0.5226,3.3333,0.8333,0.4757,0.4931,-1.0,-0.6667,0.4861,0.4965,0.0,0.1427,0.4738,0.9987,0.4861,0.4965,0.0,0.0,0.3229,0.3281,-15.6667,0.5
BNCI2014_001,8,20260727,varmod,True,2.0,False,0.5,2,0.4965,0.4688,0.0278,0.0,0.5226,0.5226,1.9375,1.0,0.4618,0.4931,-0.25,-0.125,0.4722,0.4965,0.125,0.4079,0.5507,0.9885,0.4688,0.4965,0.0,0.0,0.3281,0.3281,-5.0625,1.0
BNCI2014_001,8,20260727,varmod,True,3.0,False,0.5,2,0.4965,0.4757,0.0208,0.0,0.4826,0.5226,0.3333,-0.9167,0.4722,0.4931,-0.1667,0.0,0.4844,0.4965,0.4167,0.6548,0.5664,0.9504,0.4757,0.4965,0.0,0.0,0.3403,0.3281,-6.5,1.5833
BNCI2014_001,8,20260727,covtoken,True,1.0,True,0.5,1,0.4965,0.4965,0.0,0.0,0.5087,0.5226,,,0.4774,0.4931,,,0.4948,0.4948,,0.1587,0.6736,0.998,0.4965,0.4965,,,0.3212,0.3316,,
BNCI2014_001,8,20260727,covtoken,True,2.0,False,0.5,1,0.4965,0.5035,-0.0069,0.0,0.5017,0.5226,0.25,4.0,0.5017,0.4931,0.25,-0.25,0.4948,0.4948,1.0,0.3486,0.7135,0.9907,0.5035,0.4965,-0.0,-0.0,0.3455,0.3316,22.75,-1.0
BNCI2014_001,8,20260727,covtoken,True,3.0,False,0.5,1,0.4965,0.4705,0.026,0.0,0.4826,0.5226,0.4667,-0.5333,0.467,0.4931,-0.1333,0.0,0.4792,0.4948,0.4,0.6007,0.7064,0.9122,0.4705,0.4965,0.0,0.0,0.3507,0.3316,-4.6,1.7333
BNCI2014_001,8,20260728,varmod,True,1.0,True,0.5,1,0.4965,0.4861,0.0104,0.0,0.5035,0.5226,1.6667,-0.8333,0.4809,0.4931,-0.5,-0.1667,0.4792,0.4931,-0.3333,0.1799,0.8728,0.9986,0.4861,0.4965,0.0,0.0,0.342,0.3316,-13.8333,2.0
BNCI2014_001,8,20260728,varmod,True,2.0,False,0.5,1,0.4965,0.4792,0.0174,0.0,0.4948,0.5226,0.9,-0.6,0.4688,0.4931,-0.6,-0.4,0.467,0.4931,-0.5,0.2761,0.8895,0.9949,0.4792,0.4965,0.0,0.0,0.3316,0.3316,-8.5,1.0
BNCI2014_001,8,20260728,varmod,True,3.0,False,0.5,1,0.4965,0.4705,0.026,0.0,0.4983,0.5226,1.0667,0.0667,0.4618,0.4931,-0.3333,-0.2,0.467,0.4931,0.0,0.544,0.9292,0.9797,0.4688,0.4965,-0.0667,-0.0667,0.3333,0.3316,-5.2667,1.0667
BNCI2014_001,8,20260728,covtoken,True,1.0,True,0.5,1,0.4965,0.4913,0.0052,0.0,0.5122,0.5226,4.0,-1.0,0.4826,0.4931,-1.6667,-1.0,0.4844,0.4931,-0.6667,0.1471,0.8713,0.9981,0.4913,0.4965,0.0,0.0,0.3299,0.3316,-31.0,0.6667
BNCI2014_001,8,20260728,covtoken,True,2.0,False,0.5,1,0.4965,0.4757,0.0208,0.0,0.5069,0.5226,1.5,0.25,0.4688,0.4931,-0.3333,-0.1667,0.4792,0.4931,0.3333,0.3558,0.8973,0.9933,0.4757,0.4965,0.0,0.0,0.3281,0.3316,-7.0833,0.8333
BNCI2014_001,8,20260728,covtoken,True,3.0,False,0.5,1,0.4965,0.4531,0.0434,0.0,0.467,0.5226,0.32,-0.28,0.4462,0.4931,-0.16,-0.08,0.4497,0.4931,0.0,0.5878,0.9389,0.9671,0.4531,0.4965,0.0,0.0,0.3316,0.3316,-2.8,1.0
BNCI2014_001,9,0,varmod,False,1.0,False,0.5,1,0.4115,0.4201,-0.0087,0.0,0.4184,0.4253,0.2,1.8,0.4184,0.4062,0.2,-0.4,0.4201,0.4115,-0.0,0.361,0.2314,0.9999,0.4201,0.4115,-0.0,-0.0,0.3976,0.3976,2.6,1.0
BNCI2014_001,9,0,varmod,False,2.0,True,0.5,1,0.4115,0.4149,-0.0035,0.0,0.401,0.4253,4.0,8.0,0.4097,0.4062,1.5,-0.0,0.4132,0.4115,0.5,0.9785,0.8074,0.5884,0.4132,0.4115,0.5,0.5,0.3715,0.3976,12.5,8.5
BNCI2014_001,9,0,varmod,False,3.0,False,0.5,1,0.4115,0.3872,0.0243,0.0,0.3785,0.4253,-0.3571,-0.9286,0.3906,0.4062,0.1429,0.3571,0.3872,0.4115,0.0,1.1767,0.9365,0.2717,0.3872,0.4115,0.0,0.0,0.3559,0.3976,-1.2857,-0.7143
BNCI2014_001,9,0,covtoken,False,1.0,True,1.0,1,0.4115,0.4062,0.0052,0.0,0.3958,0.4028,-2.0,-0.3333,0.4115,0.408,1.0,1.6667,0.4045,0.4132,-0.6667,0.3859,0.2995,0.9704,0.4062,0.4115,0.0,0.0,0.401,0.3976,-1.0,1.6667
BNCI2014_001,9,0,covtoken,False,2.0,False,1.0,1,0.4115,0.3889,0.0226,0.0,0.3698,0.4028,-0.8462,-0.4615,0.3819,0.408,-0.3077,-0.1538,0.3819,0.4132,-0.3846,0.7431,0.5851,0.7119,0.3889,0.4115,0.0,0.0,0.3767,0.3976,-0.5385,0.0769
BNCI2014_001,9,0,covtoken,False,3.0,False,1.0,1,0.4115,0.401,0.0104,0.0,0.3542,0.4028,-4.5,-3.6667,0.3872,0.408,-1.3333,-1.0,0.4097,0.4132,0.6667,0.8644,0.5994,0.5829,0.4045,0.4115,0.3333,0.3333,0.3802,0.3976,-2.0,-0.6667
BNCI2014_001,9,20260721,varmod,True,1.0,True,0.5,2,0.4115,0.4062,0.0052,0.0,0.4306,0.4253,4.6667,2.0,0.4062,0.408,0.0,0.6667,0.4045,0.408,0.3333,0.2067,0.5443,0.9597,0.4062,0.4115,0.0,0.0,0.3698,0.3715,-7.0,0.6667
BNCI2014_001,9,20260721,varmod,True,2.0,False,0.5,2,0.4115,0.4219,-0.0104,0.0,0.4358,0.4253,-1.3333,-0.0,0.4219,0.408,-0.0,-0.3333,0.4184,0.408,-0.0,0.5594,0.5483,0.883,0.4219,0.4115,-0.0,-0.0,0.3715,0.3715,4.8333,1.0
BNCI2014_001,9,20260721,varmod,True,3.0,False,0.5,2,0.4115,0.4062,0.0052,0.0,0.4219,0.4253,3.0,0.3333,0.408,0.408,0.3333,1.0,0.4132,0.408,2.0,0.784,0.5359,0.8153,0.4045,0.4115,-0.3333,-0.3333,0.3785,0.3715,-5.3333,2.3333
BNCI2014_001,9,20260721,covtoken,True,1.0,False,0.5,2,0.4115,0.3941,0.0174,0.0,0.4375,0.4253,2.5,1.7,0.3976,0.408,0.2,0.4,0.3993,0.408,0.5,0.2863,0.5429,0.944,0.3941,0.4115,0.0,0.0,0.375,0.3715,-1.1,1.2
BNCI2014_001,9,20260721,covtoken,True,2.0,True,0.5,2,0.4115,0.4045,0.0069,0.0,0.4167,0.4253,1.75,-0.25,0.4062,0.408,0.25,0.75,0.4045,0.408,0.5,0.4394,0.4987,0.8404,0.4045,0.4115,0.0,0.0,0.375,0.3715,-4.25,1.5
BNCI2014_001,9,20260721,covtoken,True,3.0,False,0.5,2,0.4115,0.4167,-0.0052,0.0,0.4236,0.4253,-1.3333,1.3333,0.4045,0.408,2.3333,1.6667,0.4115,0.408,0.3333,0.4644,0.6682,0.7348,0.4167,0.4115,-0.0,-0.0,0.3785,0.3715,7.3333,-0.3333
BNCI2014_001,9,20260722,varmod,True,1.0,False,0.5,2,0.4115,0.408,0.0035,0.0,0.4236,0.4253,4.5,0.5,0.4062,0.408,-0.5,0.5,0.408,0.4115,0.0,0.1698,0.3621,0.9919,0.408,0.4115,0.0,0.0,0.3785,0.3715,-8.5,3.0
BNCI2014_001,9,20260722,varmod,True,2.0,True,0.5,2,0.4115,0.3976,0.0139,0.0,0.4028,0.4253,0.375,-0.625,0.3958,0.408,-0.125,0.125,0.3976,0.4115,0.0,0.7023,0.5115,0.7914,0.3976,0.4115,0.0,0.0,0.3681,0.3715,-2.125,0.75
BNCI2014_001,9,20260722,varmod,True,3.0,False,0.5,2,0.4115,0.4045,0.0069,0.0,0.3785,0.4253,-3.75,-5.75,0.4115,0.408,1.0,1.5,0.4045,0.4115,0.0,0.8773,0.5306,0.6778,0.4045,0.4115,0.0,0.0,0.3802,0.3715,-3.5,2.25
BNCI2014_001,9,20260722,covtoken,True,1.0,False,1.0,1,0.4115,0.4062,0.0052,0.0,0.3958,0.4028,-2.0,-0.3333,0.3993,0.408,-1.3333,-0.6667,0.4062,0.4115,0.0,0.4374,0.6501,0.9788,0.4062,0.4115,0.0,0.0,0.4149,0.3976,1.6667,4.3333
