number_id,value,units,seed,method,endpoint,aggregation,cluster,source_artifact,source_row_key,source_field,rounding_rule,allowed_interpretation
c82_seed3_U5_top5,0.0,proportion,3,U5,top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U5,top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U5_top10,0.0,proportion,3,U5,top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U5,top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U5_coverage_top1,0.0,proportion,3,U5,coverage_top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U5,coverage_top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U5_coverage_top5,0.0,proportion,3,U5,coverage_top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U5,coverage_top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U5_coverage_top10,0.0,proportion,3,U5,coverage_top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U5,coverage_top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U5_target_count,8,targets,3,U5,target_count,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U5,target_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed3_U5_context_count,16,contexts,3,U5,context_count,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U5,context_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed3_U6_mean_standardized_regret,0.7706043707603751,proportion,3,U6,mean_standardized_regret,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U6,mean_standardized_regret,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U6_mean_selected_utility,0.23229166666666667,proportion,3,U6,mean_selected_utility,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U6,mean_selected_utility,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U6_source_relative_regret_gain,0.008871602110369414,proportion,3,U6,source_relative_regret_gain,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U6,source_relative_regret_gain,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U6_top1,0.0,proportion,3,U6,top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U6,top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U6_top5,0.0,proportion,3,U6,top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U6,top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U6_top10,0.0,proportion,3,U6,top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U6,top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U6_coverage_top1,0.0,proportion,3,U6,coverage_top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U6,coverage_top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U6_coverage_top5,0.0,proportion,3,U6,coverage_top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U6,coverage_top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U6_coverage_top10,0.0,proportion,3,U6,coverage_top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U6,coverage_top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U6_target_count,8,targets,3,U6,target_count,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U6,target_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed3_U6_context_count,16,contexts,3,U6,context_count,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U6,context_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed3_U7_mean_standardized_regret,0.6415178176313072,proportion,3,U7,mean_standardized_regret,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U7,mean_standardized_regret,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U7_mean_selected_utility,0.3541666666666667,proportion,3,U7,mean_selected_utility,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U7,mean_selected_utility,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U7_source_relative_regret_gain,0.13795815523943733,proportion,3,U7,source_relative_regret_gain,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U7,source_relative_regret_gain,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U7_top1,0.0,proportion,3,U7,top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U7,top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U7_top5,0.0625,proportion,3,U7,top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U7,top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U7_top10,0.0625,proportion,3,U7,top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U7,top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U7_coverage_top1,0.0,proportion,3,U7,coverage_top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U7,coverage_top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U7_coverage_top5,0.0625,proportion,3,U7,coverage_top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U7,coverage_top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U7_coverage_top10,0.0625,proportion,3,U7,coverage_top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U7,coverage_top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U7_target_count,8,targets,3,U7,target_count,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U7,target_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed3_U7_context_count,16,contexts,3,U7,context_count,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U7,context_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed3_U11_mean_standardized_regret,0.9461808356169957,proportion,3,U11,mean_standardized_regret,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U11,mean_standardized_regret,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U11_mean_selected_utility,0.06692708333333333,proportion,3,U11,mean_selected_utility,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U11,mean_selected_utility,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U11_source_relative_regret_gain,-0.16670486274625118,proportion,3,U11,source_relative_regret_gain,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U11,source_relative_regret_gain,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U11_top1,0.0,proportion,3,U11,top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U11,top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U11_top5,0.0,proportion,3,U11,top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U11,top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U11_top10,0.0,proportion,3,U11,top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U11,top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U11_coverage_top1,0.0,proportion,3,U11,coverage_top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U11,coverage_top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U11_coverage_top5,0.0,proportion,3,U11,coverage_top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U11,coverage_top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U11_coverage_top10,0.0625,proportion,3,U11,coverage_top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U11,coverage_top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U11_target_count,8,targets,3,U11,target_count,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U11,target_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed3_U11_context_count,16,contexts,3,U11,context_count,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U11,context_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed3_U12_mean_standardized_regret,0.7341894679164005,proportion,3,U12,mean_standardized_regret,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U12,mean_standardized_regret,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U12_mean_selected_utility,0.26666666666666666,proportion,3,U12,mean_selected_utility,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U12,mean_selected_utility,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U12_source_relative_regret_gain,0.04528650495434405,proportion,3,U12,source_relative_regret_gain,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U12,source_relative_regret_gain,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U12_top1,0.0,proportion,3,U12,top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U12,top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U12_top5,0.0625,proportion,3,U12,top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U12,top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U12_top10,0.0625,proportion,3,U12,top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U12,top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U12_coverage_top1,0.0,proportion,3,U12,coverage_top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U12,coverage_top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U12_coverage_top5,0.0625,proportion,3,U12,coverage_top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U12,coverage_top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U12_coverage_top10,0.0625,proportion,3,U12,coverage_top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U12,coverage_top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed3_U12_target_count,8,targets,3,U12,target_count,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=3|method_id=U12,target_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
