dataset,target_subject,source_seed,q,method,checkpoint_hash,adaptation_manifest_hash,n_adapt,class_counts_adapt,n_eval,class_counts_eval,acc,bacc,macro_f1,prediction_hash,logits_hash,status,failure_reason,result_origin,target_labels_passed_to_adaptation,q_passed_to_method,target_performance_selection
Lee2019_MI,5,0,0.5,Joint-GEM,440af6dfe8c3b1cd40fa4540165c1cb2ef908bd67a284ea8bfff582e920fe07b,411be149d6792d20ae785d9cf0bcb54e1cbe56730694e6c63ded9fd0eaeb52b7,50,"[25,25]",50,"[25,25]",0.72,0.72,0.719551282051282,56745da024e79fa4726a184b976f5c0fa3e8097f03c68ee610181c6086729db8,b340e5dee1891e800607276b00a2d610ebd2999a4972f588e267475c91255990,ok,,P12_q05_reused,False,False,False
Lee2019_MI,5,0,0.5,FP-GEM,440af6dfe8c3b1cd40fa4540165c1cb2ef908bd67a284ea8bfff582e920fe07b,411be149d6792d20ae785d9cf0bcb54e1cbe56730694e6c63ded9fd0eaeb52b7,50,"[25,25]",50,"[25,25]",0.74,0.74,0.7390606182256123,7bf829cd89fe5df11a8b1b65aa1a6bccb0f9b63ac1f5eae9b187776a0a86e68a,dff1d17253adb0cb334fcd5c68dad43ad0f8146426386acfef2a6bff56ab66c1,ok,,P12_q05_reused,False,False,False
Lee2019_MI,5,0,0.9,source_only_tsmnet,440af6dfe8c3b1cd40fa4540165c1cb2ef908bd67a284ea8bfff582e920fe07b,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.5,0.5,0.3333333333333333,a5715e1a252293926ce45687f072170542aa181ae7cb09cac83c6a06f59d9d33,5e5306a643143562a26f510ffcffc39854823fbcde3570b15a39dd85ecf1b975,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,5,0,0.9,rct,440af6dfe8c3b1cd40fa4540165c1cb2ef908bd67a284ea8bfff582e920fe07b,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.68,0.6799999999999999,0.64349376114082,0ff498d373e35204013d23a6e2a562825e731f35176bfb559d21d0d4448208e7,073658e03084f478450d22cf20d2ec94bf17381f564224e2a312d6c91ec78e60,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,0,0.9,spdim_geodesic,440af6dfe8c3b1cd40fa4540165c1cb2ef908bd67a284ea8bfff582e920fe07b,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.7,0.7,0.6703296703296704,36ee574f878ebf1cf281a192015ec78608be076e590f93e3d174588793127f7a,b84f727324ea6f8ac8796675df694f030fe38c12d4cf2aeea22d51b33ebb7b2b,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,0,0.9,spdim_bias,440af6dfe8c3b1cd40fa4540165c1cb2ef908bd67a284ea8bfff582e920fe07b,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.66,0.66,0.6155585707824514,95880681cb829cf7ccb1ca36037bf81a82b1fdf2831436c446acf902ebd4ab48,6e3f34060c5bfb0a79505fccdb7769ecdaab39ed1008a3e37ac13bf62008a264,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,0,0.9,Joint-GEM,440af6dfe8c3b1cd40fa4540165c1cb2ef908bd67a284ea8bfff582e920fe07b,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.72,0.72,0.6961805555555556,a56c71c89abeb7cdcf2bf57f713ced24451f5e17f75afd6e9920429180617621,75611a4879b1ffec48a6d81377c1c717a3107b63baa9eebe81ee8e4154af56eb,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,0,0.9,FP-GEM,440af6dfe8c3b1cd40fa4540165c1cb2ef908bd67a284ea8bfff582e920fe07b,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.72,0.72,0.6961805555555556,a56c71c89abeb7cdcf2bf57f713ced24451f5e17f75afd6e9920429180617621,35d4787a97b87acd6e2df5df58b38e9fdec5371b24a782ebe4b7e063400faedc,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,1,0.1,source_only_tsmnet,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,0ca0c9aa6926dc19c418e670bfbb44210b27896ed3c1a07ac98f1444f04102e7,50,"[5,45]",50,"[25,25]",0.58,0.58,0.4900437105390966,869d7c43dc830bdf79b4700b21830c8d073b8b602e9f5a3d739ee9efd329abaf,68a67df29d4566424f11789fa057a39207d38945f3e61385fd0b477837ff9463,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,5,1,0.1,rct,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,0ca0c9aa6926dc19c418e670bfbb44210b27896ed3c1a07ac98f1444f04102e7,50,"[5,45]",50,"[25,25]",0.66,0.66,0.6565656565656566,f98696c7eaceeac507473926b658e26d38cfa182a25a8a6531508b0947adc766,ea0792627170f7ab4147a1e412d607b5cf11db293e8efdcb47c6d449b0de93d1,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,1,0.1,spdim_geodesic,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,0ca0c9aa6926dc19c418e670bfbb44210b27896ed3c1a07ac98f1444f04102e7,50,"[5,45]",50,"[25,25]",0.64,0.64,0.6376811594202898,51eb782c562d1e2dd86cf8551d6967991242fb2e0a2bf71c75f646f7b6b76887,baed8d546e0a23d0ce80b62cc659a7544aab0ea80a1ad012e4954a2844ab5eb2,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,1,0.1,spdim_bias,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,0ca0c9aa6926dc19c418e670bfbb44210b27896ed3c1a07ac98f1444f04102e7,50,"[5,45]",50,"[25,25]",0.66,0.66,0.6532027743778049,0008003cd38034ddc4757c93e17dbd9c7cb395df6c2cb8389e428e30dd4ab754,13eaf7b3d308efa851dc4b458431100d65980bbbe269e4cf708e81ce24a270f3,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,1,0.1,Joint-GEM,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,0ca0c9aa6926dc19c418e670bfbb44210b27896ed3c1a07ac98f1444f04102e7,50,"[5,45]",50,"[25,25]",0.6,0.6,0.5755517826825127,fdeed804ccebd4435f6b4c4ee6fcabe3f7ecbb92694f5b1003ae8c4aea06282b,797bdb59a34faf66bfe9206980ff36d316b7893dd24b70f9c46178fdc15a4b62,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,1,0.1,FP-GEM,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,0ca0c9aa6926dc19c418e670bfbb44210b27896ed3c1a07ac98f1444f04102e7,50,"[5,45]",50,"[25,25]",0.6,0.6,0.5755517826825127,fdeed804ccebd4435f6b4c4ee6fcabe3f7ecbb92694f5b1003ae8c4aea06282b,bd05aa66699ccbad03cbad5d554a6aac56a92114310a6614e688570ae3db2114,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,1,0.5,source_only_tsmnet,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,411be149d6792d20ae785d9cf0bcb54e1cbe56730694e6c63ded9fd0eaeb52b7,50,"[25,25]",50,"[25,25]",0.58,0.58,0.4900437105390966,869d7c43dc830bdf79b4700b21830c8d073b8b602e9f5a3d739ee9efd329abaf,68a67df29d4566424f11789fa057a39207d38945f3e61385fd0b477837ff9463,ok,,P12_q05_reused,False,False,False
Lee2019_MI,5,1,0.5,rct,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,411be149d6792d20ae785d9cf0bcb54e1cbe56730694e6c63ded9fd0eaeb52b7,50,"[25,25]",50,"[25,25]",0.62,0.62,0.6072757337742869,096110e8d3c6b8c303a10e385fe17636caeca912c03517c326bdae600ef22fa3,d41da018b1a625a4224ab7c543d9078167668a197df6b0288b4506e4ddda40a7,ok,,P12_q05_reused,False,False,False
Lee2019_MI,5,1,0.5,spdim_geodesic,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,411be149d6792d20ae785d9cf0bcb54e1cbe56730694e6c63ded9fd0eaeb52b7,50,"[25,25]",50,"[25,25]",0.62,0.62,0.6072757337742869,096110e8d3c6b8c303a10e385fe17636caeca912c03517c326bdae600ef22fa3,1c3edeb86ddeb7f7f4323d069e4d45b1e4a7ff9a66d5e8924319c1ea7e792a62,ok,,P12_q05_reused,False,False,False
Lee2019_MI,5,1,0.5,spdim_bias,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,411be149d6792d20ae785d9cf0bcb54e1cbe56730694e6c63ded9fd0eaeb52b7,50,"[25,25]",50,"[25,25]",0.62,0.62,0.6006725514922235,2b47d6437668232bd51cb6ef5fe2c43dade1133a52c3853928cf9abbd2e43d3b,253bfb793652cd1c716a0fcc18bd2c2d759e1848d92bed164ccf938bf16658fe,ok,,P12_q05_reused,False,False,False
Lee2019_MI,5,1,0.5,Joint-GEM,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,411be149d6792d20ae785d9cf0bcb54e1cbe56730694e6c63ded9fd0eaeb52b7,50,"[25,25]",50,"[25,25]",0.66,0.6599999999999999,0.6263736263736264,7a1647231fc7f0a77253987f93fe5ef9e694a020fba017be9784ce4b4eff4030,38933d5b2e23e85440845731c467f66624e105f61b1b235d1ccde8a050118fb9,ok,,P12_q05_reused,False,False,False
Lee2019_MI,5,1,0.5,FP-GEM,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,411be149d6792d20ae785d9cf0bcb54e1cbe56730694e6c63ded9fd0eaeb52b7,50,"[25,25]",50,"[25,25]",0.64,0.64,0.609375,215c8f9c8caf90162e6b0e5ad8f98e1f65ae449f1539f831ab77d4938430a5ea,392a7e10fc6f307aeb693699cf004cd1326640fe805248d892dc32b6d8e702e0,ok,,P12_q05_reused,False,False,False
Lee2019_MI,5,1,0.9,source_only_tsmnet,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.58,0.58,0.4900437105390966,869d7c43dc830bdf79b4700b21830c8d073b8b602e9f5a3d739ee9efd329abaf,68a67df29d4566424f11789fa057a39207d38945f3e61385fd0b477837ff9463,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,5,1,0.9,rct,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.66,0.6599999999999999,0.6263736263736264,7a1647231fc7f0a77253987f93fe5ef9e694a020fba017be9784ce4b4eff4030,e55130e29e24872fadde7cb6b4dccb56eb4155732e39efff3ddffc9a9ce87f06,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,1,0.9,spdim_geodesic,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.66,0.6599999999999999,0.6263736263736264,7a1647231fc7f0a77253987f93fe5ef9e694a020fba017be9784ce4b4eff4030,f363579ad32683e79508b97c1039d3959dd43f2c491a492c6c5900be18297ba2,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,1,0.9,spdim_bias,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.66,0.6599999999999999,0.6263736263736264,7a1647231fc7f0a77253987f93fe5ef9e694a020fba017be9784ce4b4eff4030,8c80ff97ed208c47836c3c2cc4bbcc001055564a34cce9c0c36ff13b6955c18e,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,1,0.9,Joint-GEM,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.52,0.52,0.40476190476190477,9413dcc9bdf17de718ecd8efce87a85b71b6ec4e38cb9b9c9b18a7080328b1ca,c345af16bac4c2c46985ac8368692a441f466f553e2ed2340f3c842f07835e51,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,1,0.9,FP-GEM,d6cb5b86a17ff223c8bc752d7fd36ccb0ceee95ca31b4dc89b6dae79228704e5,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.58,0.58,0.5091164095371669,82c1e5392e0ab9d26b770c656817a7b43e345a12697df366a2eeefc6153a9614,4d5d8d48a3dd2773c9626f534855ce2991414f6d14fee42bb24cb103a97ac121,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,2,0.1,source_only_tsmnet,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,0ca0c9aa6926dc19c418e670bfbb44210b27896ed3c1a07ac98f1444f04102e7,50,"[5,45]",50,"[25,25]",0.6,0.6,0.5238095238095238,d4d9c1701601e949124368133dd03b057d70b3e0ab666b1f826bcefd3c8c2104,e7ab9fa6d8b80c389b180e200f0f21abffd26ab67563e156e96ca98c4988ac56,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,5,2,0.1,rct,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,0ca0c9aa6926dc19c418e670bfbb44210b27896ed3c1a07ac98f1444f04102e7,50,"[5,45]",50,"[25,25]",0.64,0.64,0.64,569a50d7714ec108d8c1180f04fea8e77e8483bed17f2366d9f1c6b0bb295366,f94354304de503dd63e2e1d6491b9035c5e97812a703dbbb4c6fa26c9e1c97bd,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,2,0.1,spdim_geodesic,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,0ca0c9aa6926dc19c418e670bfbb44210b27896ed3c1a07ac98f1444f04102e7,50,"[5,45]",50,"[25,25]",0.58,0.5800000000000001,0.5784825371336813,862d12614c21e215aaf3524b999df77cc9ed9b4253e54e8d6fb9feda2b313f2d,593d3a5994a249fef6faee9e5bc64942069ff17020d1347ad45a4a42663f66a3,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,2,0.1,spdim_bias,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,0ca0c9aa6926dc19c418e670bfbb44210b27896ed3c1a07ac98f1444f04102e7,50,"[5,45]",50,"[25,25]",0.58,0.5800000000000001,0.5784825371336813,862d12614c21e215aaf3524b999df77cc9ed9b4253e54e8d6fb9feda2b313f2d,a98db675ee2c5cddd1937600c054071bb7ba7498e991db156e3433f8082baae7,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,2,0.1,Joint-GEM,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,0ca0c9aa6926dc19c418e670bfbb44210b27896ed3c1a07ac98f1444f04102e7,50,"[5,45]",50,"[25,25]",0.6,0.6000000000000001,0.5993589743589745,00d2f14b8c2d35f5546c77ac9aba6599cfbc554258d4e764bfff112ed2d3d7be,45647c3dd218c731e119ce2e8dbdbf4d8aa5bf7b0cc2593d23ae0b8880af425a,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,2,0.1,FP-GEM,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,0ca0c9aa6926dc19c418e670bfbb44210b27896ed3c1a07ac98f1444f04102e7,50,"[5,45]",50,"[25,25]",0.62,0.62,0.6198479391756703,6dd35f0ba9c926f01a5c5e5319a5e830245f4afc96ac3a4aa24323da9ed1c6dd,cf2ded202ff54baa21e498f7867f69da5dff44d7d43ccffa4eda2d55f6eb0ac0,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,2,0.5,source_only_tsmnet,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,411be149d6792d20ae785d9cf0bcb54e1cbe56730694e6c63ded9fd0eaeb52b7,50,"[25,25]",50,"[25,25]",0.6,0.6,0.5238095238095238,d4d9c1701601e949124368133dd03b057d70b3e0ab666b1f826bcefd3c8c2104,e7ab9fa6d8b80c389b180e200f0f21abffd26ab67563e156e96ca98c4988ac56,ok,,P12_q05_reused,False,False,False
Lee2019_MI,5,2,0.5,rct,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,411be149d6792d20ae785d9cf0bcb54e1cbe56730694e6c63ded9fd0eaeb52b7,50,"[25,25]",50,"[25,25]",0.58,0.5800000000000001,0.5784825371336813,862d12614c21e215aaf3524b999df77cc9ed9b4253e54e8d6fb9feda2b313f2d,b1fcb8a73ed13ff5b8db244ca397b083cadcc21efa15402c1659cbcc20324200,ok,,P12_q05_reused,False,False,False
Lee2019_MI,5,2,0.5,spdim_geodesic,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,411be149d6792d20ae785d9cf0bcb54e1cbe56730694e6c63ded9fd0eaeb52b7,50,"[25,25]",50,"[25,25]",0.56,0.56,0.5571658615136876,31ed19bce058e2783a0c64fd83113dad51b2582e1791197128db8b9344f48079,4f2936da9ff655cacc89fd14e488689f6ac135cbb8770f3875bb301e9af455b0,ok,,P12_q05_reused,False,False,False
Lee2019_MI,5,2,0.5,spdim_bias,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,411be149d6792d20ae785d9cf0bcb54e1cbe56730694e6c63ded9fd0eaeb52b7,50,"[25,25]",50,"[25,25]",0.56,0.56,0.5571658615136876,31ed19bce058e2783a0c64fd83113dad51b2582e1791197128db8b9344f48079,97228cb5559a97680879f1a1e1c6eb5f91613c8f29af76bde2df27d32e458be0,ok,,P12_q05_reused,False,False,False
Lee2019_MI,5,2,0.5,Joint-GEM,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,411be149d6792d20ae785d9cf0bcb54e1cbe56730694e6c63ded9fd0eaeb52b7,50,"[25,25]",50,"[25,25]",0.58,0.5800000000000001,0.5784825371336813,862d12614c21e215aaf3524b999df77cc9ed9b4253e54e8d6fb9feda2b313f2d,c415b78089bc4012aad6da8ec88ce97bffefeeed2640b014e97fc68a2dc50ec0,ok,,P12_q05_reused,False,False,False
Lee2019_MI,5,2,0.5,FP-GEM,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,411be149d6792d20ae785d9cf0bcb54e1cbe56730694e6c63ded9fd0eaeb52b7,50,"[25,25]",50,"[25,25]",0.58,0.5800000000000001,0.5784825371336813,862d12614c21e215aaf3524b999df77cc9ed9b4253e54e8d6fb9feda2b313f2d,4df845ba86f6199d858a64c0f45e1eca34586c1ea80f6f25828c9b3016889c0b,ok,,P12_q05_reused,False,False,False
Lee2019_MI,5,2,0.9,source_only_tsmnet,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.6,0.6,0.5238095238095238,d4d9c1701601e949124368133dd03b057d70b3e0ab666b1f826bcefd3c8c2104,e7ab9fa6d8b80c389b180e200f0f21abffd26ab67563e156e96ca98c4988ac56,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,5,2,0.9,rct,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.6,0.6000000000000001,0.5833333333333333,6785057294e30b9092df61bd10815d9acf543624db8bc2bfdc4fdd57a7702334,258f93d0f57525005fea58f8deedc673d95fe6441c347da7a900afd51ea950ba,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,2,0.9,spdim_geodesic,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.6,0.6000000000000001,0.5833333333333333,6785057294e30b9092df61bd10815d9acf543624db8bc2bfdc4fdd57a7702334,f7312a0d4936afa95cb1b4944e79fea97004301f01daad6c0fc7c62e1038dd28,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,2,0.9,spdim_bias,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.6,0.6,0.5659722222222222,93d4b3dc42183d00078bac75fb92b20bdf97e0bd6302203e91e709a7ff8d38e7,47d592c14caaf48c3e36c24d779f44c40489f2c85a733d92b9bf9b1227051354,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,2,0.9,Joint-GEM,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.54,0.54,0.5308037535699714,67b8d751c09d9d1a3c531929b5fafa4beab8743475055c211d6def543b1099e2,9549538e293e07ee5bb8f8da805207625ac597ff45885ecfea294138687c516b,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,5,2,0.9,FP-GEM,a227730402a4e433773eadc0a79d31cce0be275822c01bd35844936d4f01289d,200c3a4e4641b313c5d7d03fddd295f2456349a369cafa7a6dadc446bb1625c8,50,"[45,5]",50,"[25,25]",0.56,0.56,0.548440065681445,107223b04ad55f0f1ca302f6dacaad2f5dbf251d605aea6936432a38fcd42da4,dbd3f32147da27a5f4a84504bc635f8a642fcd35c42e782b821e139dc2294d3a,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,6,0,0.1,source_only_tsmnet,c8df476d322de5ef6426654acef88b0cfba14b309e530f7eeb012ad116a3cc72,6111d53ebbb78fe68429685600e628335507d639acb4fa56dcae2a7b2a65d86e,50,"[5,45]",50,"[25,25]",0.58,0.5800000000000001,0.565936337329475,a5d986b63945c631ed034b46a1b629b354accaa8f1926457f07d931d38d39b32,0a4e8eb7ad3b52d591b235c65dfc1f9a74fea67f48740b39ccec52163d1c0ad6,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,6,0,0.1,rct,c8df476d322de5ef6426654acef88b0cfba14b309e530f7eeb012ad116a3cc72,6111d53ebbb78fe68429685600e628335507d639acb4fa56dcae2a7b2a65d86e,50,"[5,45]",50,"[25,25]",0.58,0.5800000000000001,0.5586380832282472,ac5598ba36565e46a3b772f78a6a1f145f5ef28c7575e80afa8cca5c1436690f,ee605e6dc2c11f76a6565cc70fa555ad7b1e70851565f7615810ab5d5e69865e,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,6,0,0.1,spdim_geodesic,c8df476d322de5ef6426654acef88b0cfba14b309e530f7eeb012ad116a3cc72,6111d53ebbb78fe68429685600e628335507d639acb4fa56dcae2a7b2a65d86e,50,"[5,45]",50,"[25,25]",0.58,0.5800000000000001,0.5586380832282472,ac5598ba36565e46a3b772f78a6a1f145f5ef28c7575e80afa8cca5c1436690f,696ac6fe20e1067d4899af623c5a905cfe1d754ece95a548640e473d385da04e,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,6,0,0.1,spdim_bias,c8df476d322de5ef6426654acef88b0cfba14b309e530f7eeb012ad116a3cc72,6111d53ebbb78fe68429685600e628335507d639acb4fa56dcae2a7b2a65d86e,50,"[5,45]",50,"[25,25]",0.56,0.56,0.5416666666666666,6415cdcd80683b8badc402159440970ab76a077e420a20232e0047faf6589e65,26017173a0c72240c79bfc20be1de0acaf1498b383a2840a0ff0169de75632ca,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,6,0,0.1,Joint-GEM,c8df476d322de5ef6426654acef88b0cfba14b309e530f7eeb012ad116a3cc72,6111d53ebbb78fe68429685600e628335507d639acb4fa56dcae2a7b2a65d86e,50,"[5,45]",50,"[25,25]",0.58,0.5800000000000001,0.5798319327731092,7a012a3af192a7ee5c11008b031d3415ef11824f1e8573adeb77a8512e6b1029,f47dadbaf26fd15958530c2761222b1bde3de62719d3e118a205266182c038e4,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,6,0,0.1,FP-GEM,c8df476d322de5ef6426654acef88b0cfba14b309e530f7eeb012ad116a3cc72,6111d53ebbb78fe68429685600e628335507d639acb4fa56dcae2a7b2a65d86e,50,"[5,45]",50,"[25,25]",0.58,0.5800000000000001,0.5784825371336813,926351f32ac9d8aa29ee0f2a287c9d7b06b9a3ca6d03da0622709274a48a68b8,4f6c82ac3b3067dfc6c0fb51898d84c8368934e5809e992e15ba3265d07042e9,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,6,0,0.5,source_only_tsmnet,c8df476d322de5ef6426654acef88b0cfba14b309e530f7eeb012ad116a3cc72,9705350b20b0c5efaa6660130e5d9c94c49c8ec9cd75c1bd7e8d2d387190b2b5,50,"[25,25]",50,"[25,25]",0.58,0.5800000000000001,0.565936337329475,a5d986b63945c631ed034b46a1b629b354accaa8f1926457f07d931d38d39b32,0a4e8eb7ad3b52d591b235c65dfc1f9a74fea67f48740b39ccec52163d1c0ad6,ok,,P12_q05_reused,False,False,False
Lee2019_MI,6,0,0.5,rct,c8df476d322de5ef6426654acef88b0cfba14b309e530f7eeb012ad116a3cc72,9705350b20b0c5efaa6660130e5d9c94c49c8ec9cd75c1bd7e8d2d387190b2b5,50,"[25,25]",50,"[25,25]",0.62,0.62,0.6124031007751938,dda6be81a957244842e68fc9e694dc625f58b64ba1cc5ad807b184679e294282,e7a7849fa2b90f638b7d30a44fe9ef42046511af6d76484b4b2400e15696f260,ok,,P12_q05_reused,False,False,False
Lee2019_MI,6,0,0.5,spdim_geodesic,c8df476d322de5ef6426654acef88b0cfba14b309e530f7eeb012ad116a3cc72,9705350b20b0c5efaa6660130e5d9c94c49c8ec9cd75c1bd7e8d2d387190b2b5,50,"[25,25]",50,"[25,25]",0.6,0.6,0.5894909688013137,5698fc2874081f99dfe0da5bd5027fba1371d9384735326dd25e4e2296e49cf7,3520ea8a8f2d587a741904a2f12f4944b5ec603e6e8dd34cccfc56213d0f7704,ok,,P12_q05_reused,False,False,False
Lee2019_MI,6,0,0.5,spdim_bias,c8df476d322de5ef6426654acef88b0cfba14b309e530f7eeb012ad116a3cc72,9705350b20b0c5efaa6660130e5d9c94c49c8ec9cd75c1bd7e8d2d387190b2b5,50,"[25,25]",50,"[25,25]",0.6,0.6,0.5894909688013137,5698fc2874081f99dfe0da5bd5027fba1371d9384735326dd25e4e2296e49cf7,82c95204e239c6bcbff3a1d794e8e5bb80639735335acc369e2522e86b927c2f,ok,,P12_q05_reused,False,False,False
